card_id,account_id,customer_id,card_type,network,issue_date,expiry_date,card_status
CARD002065,ACC004842,CUS009524,Credit,Visa,2023-10-14,2027-10-14,Active
CARD002066,ACC008786,CUS003350,Debit,Mastercard,2022-04-16,2026-04-16,Active
CARD002067,ACC014566,CUS000105,Debit,Mastercard,2026-01-17,2030-01-17,Active
CARD002068,ACC007797,CUS000991,Debit,Mastercard,2022-04-18,2026-04-18,Active
CARD002069,ACC011320,CUS001634,Debit,Mastercard,2022-05-15,2026-05-15,Active
CARD002070,ACC008426,CUS005270,Credit,Mastercard,2025-06-01,2029-06-01,Active
CARD002071,ACC010875,CUS001699,Credit,Visa,2022-09-23,2026-09-23,Active
CARD002072,ACC009682,CUS007401,Credit,Mastercard,2026-04-25,2030-04-25,Active
CARD002073,ACC011879,CUS006032,Credit,Visa,2025-03-13,2029-03-13,Active
CARD002074,ACC014849,CUS008182,Debit,Mastercard,2023-12-31,2027-12-31,Active
CARD002075,ACC010446,CUS003328,Debit,Visa,2021-11-17,2025-11-17,Active
CARD002076,ACC007154,CUS002854,Debit,RuPay,2024-01-10,2028-01-10,Active
CARD002077,ACC014750,CUS009039,Credit,Visa,2023-06-26,2027-06-26,Active
CARD002078,ACC004833,CUS005178,Debit,RuPay,2026-05-05,2030-05-05,Blocked
CARD002079,ACC010954,CUS003693,Debit,Mastercard,2023-11-05,2027-11-05,Active
CARD002080,ACC002293,CUS006483,Credit,Visa,2024-12-22,2028-12-22,Active
CARD002081,ACC011370,CUS007934,Credit,Mastercard,2024-07-23,2028-07-23,Active
CARD002082,ACC012465,CUS005922,Debit,Mastercard,2026-04-12,2030-04-12,Expired
CARD002083,ACC011423,CUS000688,Debit,Mastercard,2025-10-18,2029-10-18,Active
CARD002084,ACC004145,CUS008417,Debit,RuPay,2023-08-03,2027-08-03,Active
CARD002085,ACC007356,CUS003766,Debit,Mastercard,2025-12-02,2029-12-02,Active
CARD002086,ACC007949,CUS004775,Debit,Visa,2025-05-27,2029-05-27,Active
CARD002087,ACC009783,CUS001456,Debit,Mastercard,2022-09-27,2026-09-27,Active
CARD002088,ACC006015,CUS002406,Credit,RuPay,2021-10-21,2025-10-21,Active
CARD002089,ACC002760,CUS006088,Debit,Mastercard,2022-02-10,2026-02-10,Blocked
CARD002090,ACC007267,CUS005623,Debit,Visa,2022-08-18,2026-08-18,Active
CARD002091,ACC000472,CUS008056,Debit,RuPay,2021-11-03,2025-11-03,Active
CARD002092,ACC010125,CUS004136,Debit,RuPay,2023-07-08,2027-07-08,Active
CARD002093,ACC001111,CUS006332,Credit,RuPay,2022-12-09,2026-12-09,Active
CARD002094,ACC008604,CUS002160,Credit,Visa,2025-06-15,2029-06-15,Active
CARD002095,ACC011977,CUS000023,Credit,RuPay,2022-01-31,2026-01-31,Active
CARD002096,ACC000709,CUS002328,Debit,Mastercard,2025-01-16,2029-01-16,Active
CARD002097,ACC003045,CUS008142,Credit,Visa,2022-12-12,2026-12-12,Active
CARD002098,ACC004584,CUS000735,Debit,Visa,2025-11-29,2029-11-29,Active
CARD002099,ACC014384,CUS003370,Debit,Mastercard,2023-10-14,2027-10-14,Blocked
CARD002100,ACC000488,CUS001442,Credit,Visa,2023-04-13,2027-04-13,Active
CARD002101,ACC000196,CUS009613,Debit,RuPay,2024-03-08,2028-03-08,Active
CARD002102,ACC012260,CUS008775,Debit,Mastercard,2025-08-04,2029-08-04,Active
CARD002103,ACC004336,CUS000264,Debit,Visa,2024-04-22,2028-04-22,Active
CARD002104,ACC012802,CUS000155,Credit,Visa,2024-02-07,2028-02-07,Active
CARD002105,ACC009485,CUS000142,Credit,Mastercard,2021-12-16,2025-12-16,Active
CARD002106,ACC011736,CUS004708,Debit,Mastercard,2022-11-27,2026-11-27,Active
CARD002107,ACC007722,CUS003908,Debit,Visa,2025-11-23,2029-11-23,Active
CARD002108,ACC007058,CUS007391,Debit,RuPay,2022-05-12,2026-05-12,Active
CARD002109,ACC013133,CUS001997,Credit,Visa,2022-05-03,2026-05-03,Active
CARD002110,ACC008974,CUS008191,Debit,Mastercard,2022-11-07,2026-11-07,Active
CARD002111,ACC003795,CUS001457,Credit,Visa,2023-03-28,2027-03-28,Active
CARD002112,ACC006953,CUS003681,Debit,RuPay,2025-02-25,2029-02-25,Active
CARD002113,ACC014349,CUS009812,Debit,Mastercard,2025-05-04,2029-05-04,Active
CARD002114,ACC014026,CUS005836,Credit,RuPay,2022-08-31,2026-08-31,Active
CARD002115,ACC007278,CUS004929,Debit,RuPay,2026-03-07,2030-03-07,Active
CARD002116,ACC006596,CUS008596,Credit,Visa,2025-08-26,2029-08-26,Active
CARD002117,ACC000192,CUS007621,Debit,Mastercard,2024-03-21,2028-03-21,Active
CARD002118,ACC008029,CUS000730,Debit,Mastercard,2023-05-20,2027-05-20,Active
CARD002119,ACC007380,CUS009588,Debit,Visa,2025-08-01,2029-08-01,Active
CARD002120,ACC014635,CUS008275,Debit,Mastercard,2023-05-13,2027-05-13,Active
CARD002121,ACC012587,CUS009485,Debit,Mastercard,2022-02-16,2026-02-16,Active
CARD002122,ACC007118,CUS001393,Debit,Mastercard,2022-03-17,2026-03-17,Active
CARD002123,ACC000387,CUS002748,Debit,Visa,2025-11-19,2029-11-19,Active
CARD002124,ACC009215,CUS001095,Debit,Visa,2022-05-22,2026-05-22,Active
CARD002125,ACC009273,CUS000808,Credit,RuPay,2026-06-30,2030-06-30,Active
CARD002126,ACC004079,CUS009425,Credit,Visa,2024-09-16,2028-09-16,Active
CARD002127,ACC002915,CUS004299,Debit,Visa,2022-07-26,2026-07-26,Active
CARD002128,ACC010554,CUS005772,Debit,Visa,2021-12-08,2025-12-08,Active
CARD002129,ACC008440,CUS003293,Debit,Mastercard,2025-10-28,2029-10-28,Active
CARD002130,ACC012728,CUS007231,Debit,Mastercard,2022-12-25,2026-12-25,Active
CARD002131,ACC003960,CUS003123,Debit,Visa,2024-12-29,2028-12-29,Active
CARD002132,ACC002113,CUS000647,Debit,Visa,2024-01-14,2028-01-14,Active
CARD002133,ACC008651,CUS005549,Credit,Mastercard,2025-12-03,2029-12-03,Active
CARD002134,ACC009653,CUS001933,Credit,RuPay,2025-04-20,2029-04-20,Active
CARD002135,ACC008812,CUS008803,Debit,RuPay,2024-04-08,2028-04-08,Active
CARD002136,ACC008074,CUS008956,Debit,Mastercard,2026-02-25,2030-02-25,Active
CARD002137,ACC012643,CUS007461,Credit,Visa,2024-09-18,2028-09-18,Active
CARD002138,ACC003161,CUS007161,Credit,Visa,2025-07-20,2029-07-20,Expired
CARD002139,ACC011351,CUS005230,Debit,Mastercard,2023-08-05,2027-08-05,Active
CARD002140,ACC000784,CUS005058,Debit,Mastercard,2024-02-17,2028-02-17,Active
CARD002141,ACC006916,CUS006426,Debit,Visa,2022-07-12,2026-07-12,Active
CARD002142,ACC008305,CUS009935,Debit,RuPay,2026-03-26,2030-03-26,Active
CARD002143,ACC006763,CUS008704,Debit,Visa,2023-08-26,2027-08-26,Active
CARD002144,ACC014182,CUS000062,Debit,Mastercard,2024-09-21,2028-09-21,Active
CARD002145,ACC004145,CUS008417,Credit,Visa,2023-09-21,2027-09-21,Blocked
CARD002146,ACC002916,CUS005761,Debit,Visa,2022-10-22,2026-10-22,Active
CARD002147,ACC012740,CUS001380,Debit,Visa,2022-02-15,2026-02-15,Active
CARD002148,ACC000632,CUS005754,Debit,RuPay,2025-04-09,2029-04-09,Active
CARD002149,ACC001849,CUS000286,Credit,Visa,2024-04-10,2028-04-10,Active
CARD002150,ACC006823,CUS002954,Credit,Visa,2026-06-26,2030-06-26,Active
CARD002151,ACC006175,CUS007119,Debit,Mastercard,2023-01-02,2027-01-02,Active
CARD002152,ACC007971,CUS006484,Debit,Visa,2023-06-30,2027-06-30,Active
CARD002153,ACC005596,CUS002511,Debit,Visa,2026-07-29,2030-07-29,Active
CARD002154,ACC003761,CUS009512,Debit,Visa,2022-07-05,2026-07-05,Active
CARD002155,ACC003801,CUS008582,Credit,Visa,2025-05-08,2029-05-08,Active
CARD002156,ACC014236,CUS001810,Debit,Visa,2023-12-14,2027-12-14,Active
CARD002157,ACC003986,CUS007867,Debit,RuPay,2021-10-13,2025-10-13,Blocked
CARD002158,ACC014172,CUS007327,Credit,Mastercard,2024-07-27,2028-07-27,Active
CARD002159,ACC004459,CUS006992,Debit,Visa,2025-05-28,2029-05-28,Active
CARD002160,ACC001175,CUS005811,Debit,Mastercard,2024-05-14,2028-05-14,Active
CARD002161,ACC008503,CUS005804,Debit,Visa,2022-09-29,2026-09-29,Blocked
CARD002162,ACC010016,CUS006208,Credit,Visa,2023-07-02,2027-07-02,Active
CARD002163,ACC007554,CUS001095,Credit,Mastercard,2023-07-20,2027-07-20,Active
CARD002164,ACC009535,CUS001595,Debit,Mastercard,2025-05-12,2029-05-12,Active
CARD002165,ACC009075,CUS007116,Debit,Mastercard,2023-10-14,2027-10-14,Blocked
CARD002166,ACC006021,CUS003070,Debit,Mastercard,2026-01-16,2030-01-16,Active
CARD002167,ACC002954,CUS003507,Debit,Mastercard,2023-04-17,2027-04-17,Active
CARD002168,ACC010539,CUS000114,Credit,RuPay,2025-03-19,2029-03-19,Expired
CARD002169,ACC005046,CUS004796,Debit,Mastercard,2022-06-24,2026-06-24,Active
CARD002170,ACC007155,CUS008223,Debit,Mastercard,2025-08-24,2029-08-24,Blocked
CARD002171,ACC007475,CUS005575,Debit,Mastercard,2022-06-10,2026-06-10,Active
CARD002172,ACC011430,CUS004537,Debit,Visa,2022-11-28,2026-11-28,Blocked
CARD002173,ACC007696,CUS007135,Debit,Visa,2026-01-01,2030-01-01,Active
CARD002174,ACC012428,CUS002642,Debit,RuPay,2022-04-06,2026-04-06,Active
CARD002175,ACC002875,CUS003686,Debit,RuPay,2025-11-28,2029-11-28,Active
CARD002176,ACC012923,CUS002447,Credit,Mastercard,2021-09-02,2025-09-02,Active
CARD002177,ACC003009,CUS005389,Debit,RuPay,2024-04-11,2028-04-11,Active
CARD002178,ACC005933,CUS005659,Debit,Mastercard,2022-02-26,2026-02-26,Active
CARD002179,ACC011059,CUS007593,Debit,RuPay,2024-06-21,2028-06-21,Active
CARD002180,ACC000551,CUS006244,Debit,Visa,2023-07-23,2027-07-23,Active
CARD002181,ACC011921,CUS009460,Debit,RuPay,2023-04-28,2027-04-28,Active
CARD002182,ACC002471,CUS006897,Debit,Mastercard,2025-11-09,2029-11-09,Active
CARD002183,ACC002803,CUS007299,Debit,RuPay,2023-04-06,2027-04-06,Active
CARD002184,ACC012262,CUS001358,Credit,Mastercard,2023-04-22,2027-04-22,Active
CARD002185,ACC014525,CUS001537,Debit,Mastercard,2022-03-02,2026-03-02,Expired
CARD002186,ACC008477,CUS004634,Debit,Visa,2022-06-18,2026-06-18,Blocked
CARD002187,ACC001106,CUS005785,Debit,Mastercard,2022-07-31,2026-07-31,Active
CARD002188,ACC001915,CUS005728,Debit,Visa,2025-07-24,2029-07-24,Active
CARD002189,ACC009650,CUS003516,Credit,RuPay,2024-09-06,2028-09-06,Active
CARD002190,ACC013960,CUS000773,Debit,Visa,2023-07-13,2027-07-13,Active
CARD002191,ACC004722,CUS003031,Credit,Visa,2024-11-01,2028-11-01,Active
CARD002192,ACC000353,CUS003884,Debit,Mastercard,2022-12-10,2026-12-10,Active
CARD002193,ACC004411,CUS008280,Credit,Mastercard,2023-02-16,2027-02-16,Active
CARD002194,ACC010836,CUS008259,Debit,Mastercard,2023-12-17,2027-12-17,Active
CARD002195,ACC012164,CUS003589,Debit,Visa,2023-06-17,2027-06-17,Active
CARD002196,ACC005005,CUS005340,Credit,Visa,2022-03-31,2026-03-31,Active
CARD002197,ACC003430,CUS009581,Debit,RuPay,2025-02-13,2029-02-13,Active
CARD002198,ACC014428,CUS008794,Credit,RuPay,2024-02-14,2028-02-14,Active
CARD002199,ACC001738,CUS006943,Credit,Visa,2024-08-17,2028-08-17,Blocked
CARD002200,ACC011626,CUS000532,Debit,Mastercard,2024-09-28,2028-09-28,Active
CARD002201,ACC002431,CUS007717,Debit,Mastercard,2022-10-28,2026-10-28,Active
CARD002202,ACC009624,CUS004394,Debit,Visa,2023-06-03,2027-06-03,Active
CARD002203,ACC014785,CUS003243,Credit,Visa,2024-06-05,2028-06-05,Active
CARD002204,ACC000629,CUS002218,Credit,Mastercard,2022-04-24,2026-04-24,Active
CARD002205,ACC010462,CUS001367,Debit,Visa,2022-05-21,2026-05-21,Active
CARD002206,ACC002176,CUS005770,Credit,Mastercard,2023-02-04,2027-02-04,Expired
CARD002207,ACC004968,CUS003500,Debit,Visa,2024-06-15,2028-06-15,Active
CARD002208,ACC011487,CUS004961,Debit,Visa,2024-08-05,2028-08-05,Active
CARD002209,ACC013533,CUS002315,Debit,RuPay,2025-10-17,2029-10-17,Active
CARD002210,ACC005950,CUS003427,Debit,Visa,2026-02-16,2030-02-16,Active
CARD002211,ACC009928,CUS002486,Debit,RuPay,2023-02-10,2027-02-10,Active
CARD002212,ACC007453,CUS007294,Credit,Mastercard,2023-11-10,2027-11-10,Active
CARD002213,ACC011935,CUS003924,Credit,Mastercard,2022-08-13,2026-08-13,Active
CARD002214,ACC012095,CUS005993,Debit,Mastercard,2024-03-01,2028-03-01,Active
CARD002215,ACC011008,CUS001151,Debit,Visa,2021-11-23,2025-11-23,Active
CARD002216,ACC011766,CUS005561,Debit,Visa,2023-11-30,2027-11-30,Active
CARD002217,ACC001814,CUS008276,Credit,Visa,2022-04-25,2026-04-25,Active
CARD002218,ACC006836,CUS003477,Credit,Mastercard,2023-07-10,2027-07-10,Active
CARD002219,ACC003537,CUS005734,Debit,Visa,2024-04-23,2028-04-23,Active
CARD002220,ACC014336,CUS001442,Debit,Mastercard,2021-08-11,2025-08-11,Blocked
CARD002221,ACC000902,CUS006095,Debit,Visa,2025-05-29,2029-05-29,Active
CARD002222,ACC013753,CUS008500,Debit,Mastercard,2024-10-24,2028-10-24,Active
CARD002223,ACC004984,CUS006162,Debit,RuPay,2025-05-17,2029-05-17,Active
CARD002224,ACC001361,CUS004682,Debit,Mastercard,2025-01-11,2029-01-11,Active
CARD002225,ACC007671,CUS002688,Debit,Visa,2022-09-03,2026-09-03,Expired
CARD002226,ACC013273,CUS002817,Credit,Mastercard,2025-06-17,2029-06-17,Active
CARD002227,ACC003719,CUS004276,Debit,Mastercard,2024-09-16,2028-09-16,Active
CARD002228,ACC007777,CUS000837,Debit,RuPay,2024-12-31,2028-12-31,Active
CARD002229,ACC007403,CUS008701,Debit,RuPay,2024-05-29,2028-05-29,Active
CARD002230,ACC014346,CUS008005,Credit,RuPay,2024-07-01,2028-07-01,Active
CARD002231,ACC011603,CUS005979,Debit,RuPay,2026-04-20,2030-04-20,Active
CARD002232,ACC013490,CUS002511,Debit,Visa,2025-07-25,2029-07-25,Active
CARD002233,ACC011080,CUS000398,Credit,RuPay,2022-01-22,2026-01-22,Active
CARD002234,ACC008970,CUS002265,Credit,Mastercard,2024-03-10,2028-03-10,Active
CARD002235,ACC011879,CUS006032,Debit,Visa,2024-05-28,2028-05-28,Expired
CARD002236,ACC003259,CUS008952,Credit,Visa,2025-01-07,2029-01-07,Active
CARD002237,ACC011250,CUS009840,Debit,RuPay,2024-11-06,2028-11-06,Active
CARD002238,ACC004659,CUS006157,Debit,RuPay,2022-12-07,2026-12-07,Active
CARD002239,ACC004201,CUS005487,Credit,RuPay,2023-06-22,2027-06-22,Blocked
CARD002240,ACC003425,CUS008975,Debit,Visa,2022-01-02,2026-01-02,Expired
CARD002241,ACC005395,CUS006280,Credit,Mastercard,2022-09-12,2026-09-12,Active
CARD002242,ACC013541,CUS008253,Debit,Visa,2025-07-07,2029-07-07,Active
CARD002243,ACC009833,CUS002809,Debit,Visa,2023-06-04,2027-06-04,Active
CARD002244,ACC007474,CUS002362,Credit,Visa,2025-02-07,2029-02-07,Active
CARD002245,ACC011321,CUS009523,Debit,Visa,2023-06-28,2027-06-28,Active
CARD002246,ACC005648,CUS007437,Debit,Mastercard,2023-01-09,2027-01-09,Active
CARD002247,ACC000907,CUS006408,Credit,Visa,2023-11-29,2027-11-29,Active
CARD002248,ACC010336,CUS008324,Debit,Visa,2025-02-16,2029-02-16,Active
CARD002249,ACC011970,CUS004208,Debit,Visa,2024-07-03,2028-07-03,Active
CARD002250,ACC000014,CUS005228,Debit,Visa,2022-02-06,2026-02-06,Active
CARD002251,ACC008436,CUS009228,Credit,RuPay,2022-06-17,2026-06-17,Active
CARD002252,ACC007206,CUS008864,Credit,Visa,2025-11-05,2029-11-05,Active
CARD002253,ACC014404,CUS002266,Credit,Visa,2023-05-05,2027-05-05,Active
CARD002254,ACC004056,CUS005796,Credit,RuPay,2021-11-26,2025-11-26,Active
CARD002255,ACC011900,CUS009447,Credit,Visa,2024-08-07,2028-08-07,Active
CARD002256,ACC013552,CUS004184,Debit,RuPay,2023-12-21,2027-12-21,Active
CARD002257,ACC005218,CUS004303,Debit,Visa,2021-09-10,2025-09-10,Active
CARD002258,ACC013502,CUS007564,Credit,Visa,2026-04-11,2030-04-11,Active
CARD002259,ACC014018,CUS005634,Debit,RuPay,2025-06-11,2029-06-11,Active
CARD002260,ACC010051,CUS005922,Debit,Visa,2023-05-03,2027-05-03,Blocked
CARD002261,ACC011041,CUS001814,Debit,Mastercard,2023-06-04,2027-06-04,Expired
CARD002262,ACC010297,CUS009186,Debit,Mastercard,2025-11-21,2029-11-21,Active
CARD002263,ACC005712,CUS001021,Debit,Visa,2023-06-25,2027-06-25,Active
CARD002264,ACC004617,CUS004779,Debit,Visa,2025-02-26,2029-02-26,Active
CARD002265,ACC001256,CUS006465,Debit,Visa,2021-09-24,2025-09-24,Active
CARD002266,ACC005642,CUS006305,Debit,RuPay,2025-06-11,2029-06-11,Active
CARD002267,ACC009496,CUS006240,Debit,RuPay,2022-12-20,2026-12-20,Active
CARD002268,ACC007991,CUS000728,Credit,Mastercard,2025-10-17,2029-10-17,Active
CARD002269,ACC013669,CUS001162,Credit,RuPay,2023-11-26,2027-11-26,Active
CARD002270,ACC002985,CUS009876,Debit,Mastercard,2024-06-02,2028-06-02,Active
CARD002271,ACC000727,CUS009260,Debit,RuPay,2024-02-05,2028-02-05,Active
CARD002272,ACC001972,CUS007825,Credit,Mastercard,2025-03-25,2029-03-25,Active
CARD002273,ACC000201,CUS005550,Debit,Visa,2021-12-08,2025-12-08,Active
CARD002274,ACC004015,CUS005649,Debit,Mastercard,2023-08-18,2027-08-18,Active
CARD002275,ACC009365,CUS006964,Debit,RuPay,2021-12-02,2025-12-02,Active
CARD002276,ACC007511,CUS003913,Debit,Mastercard,2023-01-14,2027-01-14,Active
CARD002277,ACC008215,CUS000866,Debit,Visa,2025-11-06,2029-11-06,Active
CARD002278,ACC014338,CUS009335,Debit,Mastercard,2022-11-24,2026-11-24,Active
CARD002279,ACC003528,CUS009102,Credit,Mastercard,2021-09-03,2025-09-03,Active
CARD002280,ACC011092,CUS000144,Debit,Mastercard,2022-02-02,2026-02-02,Active
CARD002281,ACC000653,CUS004183,Debit,Mastercard,2024-04-23,2028-04-23,Active
CARD002282,ACC007136,CUS002611,Debit,Visa,2024-03-11,2028-03-11,Active
CARD002283,ACC008221,CUS003922,Credit,Mastercard,2024-01-29,2028-01-29,Active
CARD002284,ACC008223,CUS001615,Credit,Visa,2024-09-14,2028-09-14,Active
CARD002285,ACC000582,CUS005588,Credit,Mastercard,2022-08-24,2026-08-24,Expired
CARD002286,ACC006153,CUS003808,Debit,Visa,2025-06-21,2029-06-21,Active
CARD002287,ACC001669,CUS007361,Credit,Mastercard,2026-07-26,2030-07-26,Active
CARD002288,ACC013901,CUS003487,Debit,Mastercard,2023-06-13,2027-06-13,Active
CARD002289,ACC003480,CUS009738,Debit,Visa,2026-01-08,2030-01-08,Active
CARD002290,ACC002293,CUS006483,Debit,Mastercard,2021-08-21,2025-08-21,Active
CARD002291,ACC013207,CUS006391,Debit,Mastercard,2024-01-30,2028-01-30,Active
CARD002292,ACC003793,CUS002486,Debit,Mastercard,2026-01-24,2030-01-24,Active
CARD002293,ACC005689,CUS001024,Debit,Visa,2022-01-06,2026-01-06,Expired
CARD002294,ACC005540,CUS006257,Credit,Mastercard,2024-08-29,2028-08-29,Active
CARD002295,ACC011856,CUS008667,Debit,Visa,2024-07-30,2028-07-30,Blocked
CARD002296,ACC010363,CUS003438,Debit,RuPay,2022-12-10,2026-12-10,Active
CARD002297,ACC006638,CUS008520,Credit,Mastercard,2025-01-22,2029-01-22,Active
CARD002298,ACC007985,CUS002200,Debit,Visa,2023-06-11,2027-06-11,Active
CARD002299,ACC002809,CUS002512,Credit,Mastercard,2021-08-08,2025-08-08,Active
CARD002300,ACC009531,CUS007775,Debit,Mastercard,2023-09-07,2027-09-07,Expired
CARD002301,ACC007404,CUS004077,Credit,Visa,2024-02-04,2028-02-04,Active
CARD002302,ACC010766,CUS006500,Debit,Mastercard,2022-10-17,2026-10-17,Active
CARD002303,ACC007589,CUS005641,Credit,Mastercard,2025-12-08,2029-12-08,Active
CARD002304,ACC003050,CUS009179,Credit,Visa,2023-09-16,2027-09-16,Active
CARD002305,ACC001885,CUS005668,Debit,Mastercard,2025-06-10,2029-06-10,Active
CARD002306,ACC008254,CUS005194,Debit,Visa,2026-05-11,2030-05-11,Active
CARD002307,ACC006699,CUS004046,Debit,Visa,2023-05-14,2027-05-14,Active
CARD002308,ACC003214,CUS005386,Debit,RuPay,2021-08-22,2025-08-22,Active
CARD002309,ACC006963,CUS003143,Credit,RuPay,2022-06-24,2026-06-24,Active
CARD002310,ACC007420,CUS005741,Debit,Visa,2021-11-21,2025-11-21,Active
CARD002311,ACC011150,CUS000409,Debit,Visa,2022-10-31,2026-10-31,Active
CARD002312,ACC011457,CUS002208,Debit,Mastercard,2023-01-14,2027-01-14,Active
CARD002313,ACC010267,CUS007804,Debit,Visa,2024-08-27,2028-08-27,Active
CARD002314,ACC008632,CUS005256,Debit,Mastercard,2022-02-22,2026-02-22,Active
CARD002315,ACC014982,CUS001759,Debit,Mastercard,2024-09-10,2028-09-10,Active
CARD002316,ACC014041,CUS001607,Debit,Mastercard,2025-01-09,2029-01-09,Expired
CARD002317,ACC014980,CUS006220,Credit,Mastercard,2023-07-21,2027-07-21,Active
CARD002318,ACC000400,CUS004858,Debit,Visa,2024-08-27,2028-08-27,Active
CARD002319,ACC005140,CUS008919,Credit,Visa,2025-05-03,2029-05-03,Active
CARD002320,ACC014435,CUS006698,Credit,Visa,2021-10-21,2025-10-21,Blocked
CARD002321,ACC009546,CUS007501,Debit,RuPay,2024-07-06,2028-07-06,Blocked
CARD002322,ACC011463,CUS005579,Debit,RuPay,2026-06-09,2030-06-09,Blocked
CARD002323,ACC007499,CUS007507,Debit,RuPay,2026-05-15,2030-05-15,Active
CARD002324,ACC007969,CUS009368,Debit,Visa,2022-04-26,2026-04-26,Active
CARD002325,ACC002110,CUS003602,Debit,RuPay,2024-11-08,2028-11-08,Active
CARD002326,ACC013130,CUS007809,Credit,Visa,2023-05-27,2027-05-27,Active
CARD002327,ACC008164,CUS002672,Debit,Mastercard,2024-12-19,2028-12-19,Active
CARD002328,ACC003167,CUS003149,Debit,Visa,2023-05-07,2027-05-07,Active
CARD002329,ACC013244,CUS005661,Debit,Mastercard,2023-06-26,2027-06-26,Active
CARD002330,ACC004819,CUS009366,Credit,Mastercard,2024-10-15,2028-10-15,Active
CARD002331,ACC003136,CUS004049,Debit,Mastercard,2022-11-19,2026-11-19,Active
CARD002332,ACC006257,CUS009159,Debit,RuPay,2023-04-06,2027-04-06,Active
CARD002333,ACC002312,CUS006219,Credit,Mastercard,2022-08-25,2026-08-25,Active
CARD002334,ACC001588,CUS000331,Debit,Mastercard,2025-07-27,2029-07-27,Active
CARD002335,ACC005587,CUS002827,Debit,Visa,2025-06-19,2029-06-19,Active
CARD002336,ACC000689,CUS006561,Debit,Visa,2026-05-29,2030-05-29,Active
CARD002337,ACC002799,CUS008440,Debit,Visa,2025-04-08,2029-04-08,Active
CARD002338,ACC010866,CUS001329,Debit,Mastercard,2024-07-02,2028-07-02,Active
CARD002339,ACC007393,CUS005908,Debit,Visa,2023-08-01,2027-08-01,Active
CARD002340,ACC012285,CUS003707,Debit,Visa,2023-06-25,2027-06-25,Active
CARD002341,ACC012501,CUS003523,Credit,Mastercard,2021-10-17,2025-10-17,Active
CARD002342,ACC002657,CUS008972,Debit,Mastercard,2023-01-16,2027-01-16,Active
CARD002343,ACC011459,CUS005004,Debit,RuPay,2022-11-16,2026-11-16,Active
CARD002344,ACC005404,CUS006592,Debit,Visa,2022-04-11,2026-04-11,Blocked
CARD002345,ACC006229,CUS002628,Credit,Mastercard,2023-06-09,2027-06-09,Active
CARD002346,ACC001953,CUS007941,Credit,RuPay,2022-07-19,2026-07-19,Active
CARD002347,ACC010280,CUS003935,Debit,Mastercard,2023-08-26,2027-08-26,Blocked
CARD002348,ACC002159,CUS008976,Debit,Mastercard,2021-11-08,2025-11-08,Active
CARD002349,ACC010528,CUS009773,Credit,Mastercard,2022-11-27,2026-11-27,Active
CARD002350,ACC012589,CUS009840,Debit,Visa,2025-09-28,2029-09-28,Active
CARD002351,ACC002241,CUS007279,Debit,Visa,2023-01-03,2027-01-03,Active
CARD002352,ACC011422,CUS005036,Debit,Mastercard,2022-11-09,2026-11-09,Active
CARD002353,ACC014544,CUS000732,Credit,Visa,2025-07-08,2029-07-08,Active
CARD002354,ACC011469,CUS001236,Credit,Mastercard,2024-11-23,2028-11-23,Active
CARD002355,ACC013693,CUS009245,Credit,Mastercard,2026-04-19,2030-04-19,Active
CARD002356,ACC010048,CUS008336,Debit,Mastercard,2022-04-26,2026-04-26,Active
CARD002357,ACC001337,CUS002346,Debit,Visa,2024-11-27,2028-11-27,Active
