device_id,device_type,operating_system,browser,device_status
DEV002174,Laptop,iOS,Safari,Active
DEV002175,Tablet,Windows,Chrome,Inactive
DEV002176,Laptop,iOS,Edge,Active
DEV002177,Mobile,Android,Safari,Active
DEV002178,Mobile,Android,Firefox,Active
DEV002179,Mobile,macOS,Firefox,Inactive
DEV002180,Tablet,Windows,Safari,Inactive
DEV002181,Mobile,iOS,Edge,Active
DEV002182,Mobile,Windows,Chrome,Inactive
DEV002183,Mobile,Android,Chrome,Active
DEV002184,Laptop,iOS,Safari,Active
DEV002185,Mobile,Android,Firefox,Active
DEV002186,Mobile,macOS,Chrome,Active
DEV002187,Mobile,Android,Edge,Active
DEV002188,Laptop,Windows,Chrome,Active
DEV002189,Mobile,Android,Chrome,Active
DEV002190,Mobile,Android,Safari,Active
DEV002191,Tablet,Android,Safari,Active
DEV002192,Mobile,Windows,Firefox,Active
DEV002193,Mobile,iOS,Chrome,Active
DEV002194,Mobile,iOS,Chrome,Active
DEV002195,Tablet,iOS,Chrome,Active
DEV002196,Laptop,Android,Firefox,Active
DEV002197,Laptop,Android,Safari,Active
DEV002198,Tablet,iOS,Chrome,Active
DEV002199,Laptop,macOS,Firefox,Active
DEV002200,Mobile,iOS,Safari,Active
DEV002201,Laptop,macOS,Edge,Inactive
DEV002202,Mobile,Windows,Chrome,Active
DEV002203,Mobile,iOS,Safari,Active
DEV002204,Mobile,iOS,Chrome,Active
DEV002205,Mobile,Windows,Firefox,Active
DEV002206,Mobile,Android,Edge,Active
DEV002207,Mobile,Android,Edge,Active
DEV002208,Mobile,Windows,Chrome,Active
DEV002209,Laptop,Windows,Chrome,Inactive
DEV002210,Mobile,Windows,Chrome,Active
DEV002211,Mobile,Android,Chrome,Active
DEV002212,Mobile,Android,Chrome,Active
DEV002213,Mobile,iOS,Chrome,Active
DEV002214,Tablet,Android,Chrome,Active
DEV002215,Mobile,Android,Chrome,Active
DEV002216,Laptop,Android,Safari,Active
DEV002217,Mobile,iOS,Chrome,Active
DEV002218,Mobile,Android,Chrome,Active
DEV002219,Mobile,Android,Chrome,Active
DEV002220,Mobile,Android,Chrome,Active
DEV002221,Mobile,iOS,Safari,Inactive
DEV002222,Tablet,Android,Firefox,Active
DEV002223,Mobile,Android,Safari,Active
DEV002224,Tablet,Android,Safari,Active
DEV002225,Mobile,Android,Safari,Inactive
DEV002226,Mobile,iOS,Chrome,Active
DEV002227,Tablet,iOS,Safari,Active
DEV002228,Mobile,Windows,Chrome,Active
DEV002229,Laptop,Android,Chrome,Active
DEV002230,Mobile,Android,Chrome,Active
DEV002231,Mobile,macOS,Chrome,Active
DEV002232,Mobile,macOS,Safari,Active
DEV002233,Mobile,Android,Chrome,Active
DEV002234,Mobile,iOS,Chrome,Active
DEV002235,Mobile,macOS,Safari,Active
DEV002236,Mobile,iOS,Chrome,Active
DEV002237,Mobile,Windows,Firefox,Active
DEV002238,Mobile,iOS,Edge,Active
DEV002239,Mobile,Android,Chrome,Active
DEV002240,Mobile,Android,Firefox,Active
DEV002241,Mobile,Android,Chrome,Active
DEV002242,Mobile,macOS,Safari,Active
DEV002243,Mobile,iOS,Chrome,Active
DEV002244,Mobile,Android,Chrome,Inactive
DEV002245,Mobile,Android,Edge,Active
DEV002246,Mobile,Android,Chrome,Inactive
DEV002247,Mobile,macOS,Safari,Active
DEV002248,Mobile,macOS,Safari,Active
DEV002249,Laptop,iOS,Chrome,Active
DEV002250,Mobile,macOS,Chrome,Active
DEV002251,Mobile,Android,Chrome,Active
DEV002252,Laptop,iOS,Safari,Active
DEV002253,Mobile,iOS,Edge,Active
DEV002254,Mobile,iOS,Chrome,Active
DEV002255,Mobile,Android,Chrome,Active
DEV002256,Laptop,Android,Chrome,Active
DEV002257,Tablet,macOS,Chrome,Inactive
DEV002258,Tablet,Android,Edge,Active
DEV002259,Mobile,iOS,Chrome,Active
DEV002260,Tablet,Android,Chrome,Active
DEV002261,Mobile,Android,Safari,Active
DEV002262,Laptop,iOS,Safari,Active
DEV002263,Mobile,Android,Edge,Active
DEV002264,Tablet,Android,Chrome,Active
DEV002265,Tablet,Android,Firefox,Active
DEV002266,Mobile,Android,Chrome,Active
DEV002267,Mobile,Windows,Chrome,Active
DEV002268,Mobile,Windows,Firefox,Active
DEV002269,Laptop,Windows,Chrome,Active
DEV002270,Mobile,macOS,Edge,Active
DEV002271,Tablet,Android,Chrome,Active
DEV002272,Laptop,Android,Chrome,Active
DEV002273,Mobile,Android,Safari,Active
DEV002274,Mobile,Android,Safari,Inactive
DEV002275,Mobile,macOS,Safari,Active
DEV002276,Mobile,iOS,Safari,Active
DEV002277,Laptop,Android,Chrome,Active
DEV002278,Mobile,Android,Chrome,Active
DEV002279,Mobile,iOS,Chrome,Active
DEV002280,Mobile,Android,Firefox,Active
DEV002281,Mobile,Android,Safari,Active
DEV002282,Laptop,iOS,Chrome,Inactive
DEV002283,Mobile,Windows,Chrome,Active
DEV002284,Tablet,iOS,Edge,Active
DEV002285,Tablet,Android,Chrome,Active
DEV002286,Mobile,iOS,Edge,Active
DEV002287,Mobile,Android,Chrome,Active
DEV002288,Mobile,iOS,Chrome,Active
DEV002289,Mobile,Android,Chrome,Active
DEV002290,Mobile,Android,Chrome,Active
DEV002291,Laptop,macOS,Edge,Inactive
DEV002292,Mobile,Windows,Chrome,Active
DEV002293,Mobile,Android,Edge,Active
DEV002294,Mobile,macOS,Chrome,Active
DEV002295,Mobile,iOS,Edge,Active
DEV002296,Mobile,Android,Firefox,Active
DEV002297,Laptop,iOS,Edge,Active
DEV002298,Laptop,Android,Firefox,Active
DEV002299,Mobile,Windows,Safari,Active
DEV002300,Mobile,Windows,Chrome,Active
DEV002301,Mobile,macOS,Edge,Active
DEV002302,Mobile,Android,Chrome,Active
DEV002303,Laptop,Android,Chrome,Active
DEV002304,Mobile,Android,Chrome,Active
DEV002305,Laptop,Android,Chrome,Active
DEV002306,Tablet,Android,Edge,Active
DEV002307,Mobile,Windows,Chrome,Active
DEV002308,Mobile,iOS,Chrome,Active
DEV002309,Tablet,Android,Chrome,Active
DEV002310,Tablet,Android,Chrome,Active
DEV002311,Mobile,Android,Edge,Active
DEV002312,Tablet,Android,Chrome,Active
DEV002313,Laptop,iOS,Safari,Active
DEV002314,Laptop,macOS,Chrome,Active
DEV002315,Mobile,Android,Safari,Active
DEV002316,Mobile,Android,Chrome,Active
DEV002317,Mobile,iOS,Chrome,Active
DEV002318,Mobile,Android,Edge,Active
DEV002319,Laptop,Android,Safari,Active
DEV002320,Mobile,Windows,Safari,Active
DEV002321,Mobile,Windows,Chrome,Active
DEV002322,Tablet,Windows,Chrome,Active
DEV002323,Laptop,Android,Edge,Active
DEV002324,Mobile,iOS,Safari,Active
DEV002325,Laptop,Windows,Edge,Active
DEV002326,Laptop,iOS,Chrome,Active
DEV002327,Mobile,Android,Chrome,Active
DEV002328,Mobile,Android,Edge,Active
DEV002329,Mobile,Android,Chrome,Active
DEV002330,Tablet,iOS,Chrome,Active
DEV002331,Mobile,Android,Chrome,Active
DEV002332,Laptop,Android,Chrome,Active
DEV002333,Mobile,Windows,Chrome,Active
DEV002334,Mobile,Windows,Chrome,Inactive
DEV002335,Mobile,Windows,Safari,Active
DEV002336,Laptop,Android,Chrome,Active
DEV002337,Mobile,macOS,Safari,Active
DEV002338,Laptop,Windows,Chrome,Active
DEV002339,Mobile,iOS,Chrome,Active
DEV002340,Mobile,iOS,Chrome,Active
DEV002341,Mobile,macOS,Chrome,Active
DEV002342,Mobile,macOS,Chrome,Inactive
DEV002343,Mobile,Windows,Edge,Active
DEV002344,Mobile,iOS,Safari,Active
DEV002345,Laptop,Android,Safari,Active
DEV002346,Mobile,iOS,Chrome,Active
DEV002347,Tablet,Android,Chrome,Active
DEV002348,Mobile,Windows,Chrome,Inactive
DEV002349,Mobile,Android,Chrome,Active
DEV002350,Mobile,iOS,Firefox,Active
DEV002351,Mobile,Windows,Edge,Active
DEV002352,Tablet,Android,Chrome,Inactive
DEV002353,Laptop,iOS,Chrome,Active
DEV002354,Mobile,iOS,Edge,Active
DEV002355,Laptop,Windows,Safari,Active
DEV002356,Mobile,Android,Firefox,Active
DEV002357,Laptop,iOS,Safari,Active
DEV002358,Mobile,Android,Chrome,Active
DEV002359,Mobile,Android,Safari,Active
DEV002360,Mobile,macOS,Chrome,Active
DEV002361,Mobile,iOS,Edge,Active
DEV002362,Mobile,Android,Chrome,Active
DEV002363,Tablet,Android,Chrome,Active
DEV002364,Mobile,Android,Edge,Active
DEV002365,Laptop,Android,Firefox,Active
DEV002366,Laptop,Android,Edge,Active
DEV002367,Mobile,Android,Chrome,Active
DEV002368,Mobile,iOS,Safari,Active
DEV002369,Mobile,Windows,Safari,Active
DEV002370,Mobile,Android,Chrome,Active
DEV002371,Mobile,Android,Safari,Active
DEV002372,Mobile,macOS,Edge,Active
DEV002373,Mobile,iOS,Chrome,Active
DEV002374,Mobile,Android,Chrome,Active
DEV002375,Laptop,Android,Edge,Active
DEV002376,Laptop,Android,Chrome,Active
DEV002377,Mobile,Android,Firefox,Active
DEV002378,Mobile,Windows,Firefox,Inactive
DEV002379,Mobile,Windows,Chrome,Active
DEV002380,Tablet,iOS,Chrome,Active
DEV002381,Laptop,Android,Chrome,Active
DEV002382,Mobile,iOS,Safari,Active
DEV002383,Mobile,Android,Chrome,Active
DEV002384,Laptop,Android,Chrome,Active
DEV002385,Laptop,Android,Chrome,Active
DEV002386,Mobile,iOS,Safari,Active
DEV002387,Laptop,iOS,Chrome,Active
DEV002388,Mobile,Android,Safari,Active
DEV002389,Laptop,iOS,Firefox,Active
DEV002390,Laptop,Android,Firefox,Active
DEV002391,Mobile,Android,Chrome,Active
DEV002392,Mobile,Android,Safari,Active
DEV002393,Mobile,Windows,Chrome,Active
DEV002394,Laptop,Android,Chrome,Active
DEV002395,Tablet,Android,Chrome,Active
DEV002396,Laptop,Android,Chrome,Active
DEV002397,Mobile,iOS,Chrome,Active
DEV002398,Laptop,Android,Firefox,Inactive
DEV002399,Mobile,Android,Edge,Active
DEV002400,Laptop,iOS,Chrome,Active
DEV002401,Mobile,Android,Safari,Active
DEV002402,Tablet,Android,Firefox,Active
DEV002403,Tablet,Windows,Safari,Active
DEV002404,Mobile,Android,Safari,Active
DEV002405,Mobile,iOS,Edge,Active
DEV002406,Mobile,iOS,Edge,Active
DEV002407,Laptop,iOS,Chrome,Active
DEV002408,Mobile,iOS,Chrome,Active
DEV002409,Mobile,Windows,Chrome,Active
DEV002410,Mobile,Android,Firefox,Active
DEV002411,Mobile,macOS,Edge,Active
DEV002412,Tablet,Android,Chrome,Active
DEV002413,Mobile,iOS,Chrome,Active
DEV002414,Tablet,Android,Firefox,Active
DEV002415,Mobile,iOS,Chrome,Active
DEV002416,Mobile,Android,Chrome,Active
DEV002417,Mobile,Android,Edge,Active
DEV002418,Mobile,Windows,Chrome,Active
DEV002419,Mobile,Windows,Firefox,Active
DEV002420,Mobile,Android,Edge,Active
DEV002421,Laptop,iOS,Chrome,Active
DEV002422,Laptop,Android,Safari,Active
DEV002423,Laptop,iOS,Chrome,Active
DEV002424,Tablet,iOS,Chrome,Active
DEV002425,Mobile,Android,Edge,Active
DEV002426,Mobile,Android,Edge,Active
DEV002427,Laptop,Android,Chrome,Active
DEV002428,Mobile,iOS,Edge,Active
DEV002429,Laptop,iOS,Chrome,Inactive
DEV002430,Tablet,Android,Edge,Active
DEV002431,Mobile,iOS,Chrome,Active
DEV002432,Mobile,iOS,Chrome,Active
DEV002433,Mobile,Android,Chrome,Active
DEV002434,Mobile,Android,Safari,Active
DEV002435,Mobile,iOS,Safari,Active
DEV002436,Mobile,iOS,Chrome,Active
DEV002437,Laptop,Windows,Firefox,Inactive
DEV002438,Mobile,Android,Chrome,Active
DEV002439,Mobile,Android,Chrome,Active
DEV002440,Laptop,Android,Chrome,Active
DEV002441,Mobile,macOS,Firefox,Active
DEV002442,Mobile,iOS,Safari,Active
DEV002443,Mobile,iOS,Chrome,Active
DEV002444,Mobile,Windows,Firefox,Active
DEV002445,Laptop,iOS,Firefox,Active
DEV002446,Mobile,Android,Firefox,Active
DEV002447,Mobile,Android,Chrome,Active
DEV002448,Mobile,Android,Chrome,Active
DEV002449,Mobile,Android,Safari,Active
DEV002450,Mobile,Android,Chrome,Inactive
DEV002451,Mobile,Windows,Safari,Active
DEV002452,Mobile,Android,Chrome,Inactive
DEV002453,Tablet,iOS,Chrome,Active
DEV002454,Mobile,Android,Chrome,Active
DEV002455,Laptop,Windows,Edge,Inactive
DEV002456,Mobile,Android,Safari,Active
DEV002457,Mobile,Windows,Chrome,Active
DEV002458,Mobile,Android,Chrome,Active
DEV002459,Mobile,iOS,Chrome,Active
DEV002460,Mobile,iOS,Safari,Active
DEV002461,Laptop,Android,Firefox,Inactive
DEV002462,Mobile,iOS,Chrome,Active
DEV002463,Mobile,iOS,Edge,Inactive
DEV002464,Mobile,iOS,Edge,Active
DEV002465,Mobile,Android,Safari,Active
DEV002466,Mobile,iOS,Chrome,Active
DEV002467,Mobile,Android,Chrome,Active
DEV002468,Mobile,Windows,Safari,Active
DEV002469,Mobile,Android,Chrome,Active
DEV002470,Mobile,Android,Edge,Active
DEV002471,Mobile,iOS,Safari,Active
DEV002472,Tablet,iOS,Chrome,Active
DEV002473,Tablet,iOS,Chrome,Active
DEV002474,Mobile,Android,Edge,Active
DEV002475,Laptop,Windows,Edge,Active
DEV002476,Mobile,Android,Chrome,Active
DEV002477,Laptop,macOS,Chrome,Active
DEV002478,Mobile,Android,Chrome,Active
DEV002479,Mobile,Android,Safari,Active
DEV002480,Mobile,Android,Chrome,Active
DEV002481,Mobile,Android,Chrome,Active
DEV002482,Mobile,Android,Chrome,Active
DEV002483,Mobile,Android,Chrome,Active
DEV002484,Mobile,Android,Safari,Inactive
DEV002485,Mobile,Android,Chrome,Active
DEV002486,Mobile,Windows,Chrome,Active
DEV002487,Mobile,Android,Chrome,Active
DEV002488,Mobile,Android,Firefox,Active
DEV002489,Mobile,Android,Safari,Active
DEV002490,Mobile,Android,Safari,Active
DEV002491,Mobile,iOS,Edge,Active
DEV002492,Mobile,Android,Chrome,Active
DEV002493,Laptop,Android,Edge,Active
DEV002494,Mobile,Android,Chrome,Active
DEV002495,Tablet,Windows,Chrome,Active
DEV002496,Mobile,Android,Edge,Inactive
DEV002497,Laptop,Android,Edge,Active
DEV002498,Mobile,Android,Chrome,Active
DEV002499,Tablet,Android,Chrome,Active
DEV002500,Mobile,Android,Edge,Active
DEV002501,Mobile,Android,Chrome,Active
DEV002502,Mobile,Android,Chrome,Active
DEV002503,Laptop,Android,Firefox,Active
DEV002504,Mobile,macOS,Chrome,Active
DEV002505,Mobile,Android,Chrome,Active
DEV002506,Mobile,Android,Chrome,Active
DEV002507,Laptop,Android,Edge,Active
DEV002508,Mobile,Windows,Chrome,Active
DEV002509,Laptop,Android,Chrome,Active
DEV002510,Mobile,Android,Chrome,Active
DEV002511,Tablet,Windows,Chrome,Active
DEV002512,Laptop,iOS,Chrome,Inactive
DEV002513,Mobile,Android,Chrome,Active
DEV002514,Laptop,iOS,Chrome,Active
DEV002515,Tablet,iOS,Firefox,Active
DEV002516,Mobile,Android,Chrome,Inactive
DEV002517,Mobile,iOS,Chrome,Active
DEV002518,Tablet,Windows,Edge,Active
DEV002519,Mobile,Windows,Safari,Active
DEV002520,Mobile,iOS,Chrome,Active
DEV002521,Mobile,Android,Safari,Inactive
DEV002522,Mobile,Android,Chrome,Inactive
DEV002523,Tablet,Android,Safari,Active
DEV002524,Laptop,macOS,Edge,Active
DEV002525,Mobile,Android,Chrome,Active
DEV002526,Mobile,iOS,Chrome,Active
DEV002527,Mobile,iOS,Chrome,Active
DEV002528,Laptop,Android,Edge,Active
DEV002529,Mobile,Android,Chrome,Active
DEV002530,Mobile,Android,Safari,Active
DEV002531,Mobile,macOS,Chrome,Inactive
DEV002532,Mobile,iOS,Safari,Active
DEV002533,Mobile,Android,Chrome,Active
DEV002534,Mobile,Android,Edge,Inactive
DEV002535,Tablet,macOS,Edge,Active
DEV002536,Mobile,Android,Chrome,Active
DEV002537,Mobile,macOS,Firefox,Active
DEV002538,Mobile,macOS,Chrome,Active
DEV002539,Mobile,Android,Chrome,Active
DEV002540,Mobile,Android,Edge,Active
DEV002541,Mobile,Android,Chrome,Active
DEV002542,Mobile,iOS,Edge,Active
DEV002543,Laptop,Android,Chrome,Active
DEV002544,Laptop,macOS,Chrome,Active
DEV002545,Mobile,Windows,Chrome,Active
DEV002546,Laptop,Windows,Safari,Active
DEV002547,Mobile,macOS,Edge,Inactive
DEV002548,Mobile,Android,Edge,Active
DEV002549,Mobile,Windows,Edge,Active
DEV002550,Mobile,macOS,Chrome,Active
DEV002551,Laptop,iOS,Chrome,Active
DEV002552,Tablet,Android,Chrome,Active
DEV002553,Mobile,Android,Chrome,Active
DEV002554,Mobile,Windows,Firefox,Active
DEV002555,Tablet,Android,Chrome,Active
DEV002556,Mobile,Android,Safari,Active
DEV002557,Mobile,Android,Chrome,Active
DEV002558,Mobile,Android,Chrome,Inactive
DEV002559,Mobile,iOS,Safari,Inactive
DEV002560,Mobile,Android,Chrome,Active
DEV002561,Laptop,Android,Safari,Active
DEV002562,Mobile,Android,Edge,Active
DEV002563,Mobile,Android,Chrome,Active
DEV002564,Mobile,Android,Safari,Active
DEV002565,Mobile,iOS,Chrome,Active
DEV002566,Mobile,Android,Firefox,Active
DEV002567,Mobile,Android,Safari,Active
DEV002568,Mobile,Android,Chrome,Inactive
DEV002569,Mobile,iOS,Chrome,Active
DEV002570,Laptop,Android,Chrome,Active
DEV002571,Mobile,Android,Chrome,Active
DEV002572,Mobile,Android,Chrome,Active
DEV002573,Laptop,macOS,Firefox,Active
DEV002574,Mobile,iOS,Chrome,Active
DEV002575,Mobile,iOS,Chrome,Active
DEV002576,Mobile,Android,Chrome,Active
DEV002577,Mobile,Android,Chrome,Active
DEV002578,Mobile,iOS,Chrome,Active
DEV002579,Mobile,Android,Chrome,Active
DEV002580,Mobile,macOS,Firefox,Active
DEV002581,Mobile,Android,Chrome,Active
DEV002582,Mobile,Android,Firefox,Active
DEV002583,Mobile,iOS,Safari,Active
DEV002584,Mobile,macOS,Chrome,Active
DEV002585,Mobile,macOS,Chrome,Active
DEV002586,Laptop,iOS,Chrome,Active
DEV002587,Mobile,Windows,Edge,Active
DEV002588,Mobile,macOS,Edge,Active
DEV002589,Mobile,iOS,Safari,Active
DEV002590,Mobile,iOS,Edge,Active
DEV002591,Mobile,Android,Safari,Active
DEV002592,Mobile,Android,Chrome,Active
DEV002593,Mobile,iOS,Firefox,Active
DEV002594,Tablet,Android,Edge,Active
DEV002595,Mobile,macOS,Chrome,Active
DEV002596,Mobile,Android,Firefox,Active
DEV002597,Mobile,iOS,Safari,Active
DEV002598,Laptop,Android,Chrome,Active
DEV002599,Mobile,Android,Chrome,Active
DEV002600,Mobile,Android,Firefox,Active
DEV002601,Laptop,Android,Chrome,Active
DEV002602,Mobile,Android,Chrome,Active
DEV002603,Mobile,Android,Chrome,Active
DEV002604,Mobile,iOS,Edge,Active
DEV002605,Laptop,Windows,Chrome,Inactive
DEV002606,Mobile,iOS,Edge,Active
DEV002607,Mobile,macOS,Firefox,Active
DEV002608,Mobile,Android,Firefox,Active
DEV002609,Laptop,iOS,Edge,Inactive
DEV002610,Mobile,Android,Chrome,Active
DEV002611,Mobile,Android,Safari,Active
DEV002612,Mobile,Android,Safari,Active
DEV002613,Mobile,Android,Edge,Active
DEV002614,Mobile,macOS,Chrome,Active
DEV002615,Mobile,Android,Chrome,Active
DEV002616,Mobile,Windows,Safari,Active
DEV002617,Mobile,macOS,Firefox,Active
DEV002618,Mobile,iOS,Chrome,Active
DEV002619,Mobile,Android,Firefox,Active
DEV002620,Mobile,Windows,Chrome,Active
DEV002621,Mobile,Android,Edge,Active
DEV002622,Mobile,macOS,Safari,Active
DEV002623,Mobile,Android,Safari,Inactive
DEV002624,Mobile,Android,Edge,Active
DEV002625,Laptop,Windows,Chrome,Active
DEV002626,Laptop,iOS,Chrome,Active
DEV002627,Laptop,Windows,Firefox,Active
DEV002628,Mobile,Android,Firefox,Active
DEV002629,Laptop,macOS,Safari,Active
DEV002630,Mobile,iOS,Edge,Active
DEV002631,Laptop,Windows,Chrome,Active
DEV002632,Mobile,iOS,Edge,Inactive
DEV002633,Mobile,Android,Edge,Active
DEV002634,Mobile,Android,Firefox,Active
DEV002635,Mobile,macOS,Safari,Active
DEV002636,Laptop,Android,Firefox,Active
DEV002637,Mobile,Android,Edge,Active
DEV002638,Mobile,iOS,Chrome,Active
DEV002639,Mobile,iOS,Chrome,Active
DEV002640,Mobile,iOS,Chrome,Active
DEV002641,Mobile,iOS,Edge,Active
DEV002642,Mobile,Android,Edge,Active
DEV002643,Mobile,Android,Edge,Inactive
DEV002644,Mobile,iOS,Chrome,Active
DEV002645,Mobile,Android,Chrome,Active
DEV002646,Mobile,Android,Edge,Active
DEV002647,Mobile,macOS,Chrome,Active
DEV002648,Mobile,Windows,Safari,Active
DEV002649,Mobile,Android,Edge,Active
DEV002650,Tablet,Android,Chrome,Inactive
DEV002651,Mobile,Android,Safari,Active
DEV002652,Mobile,Android,Edge,Active
DEV002653,Mobile,Android,Chrome,Active
DEV002654,Laptop,Android,Chrome,Inactive
DEV002655,Mobile,iOS,Chrome,Active
DEV002656,Mobile,macOS,Firefox,Active
DEV002657,Mobile,Windows,Safari,Active
DEV002658,Mobile,Android,Safari,Active
DEV002659,Laptop,Android,Safari,Active
DEV002660,Laptop,Android,Safari,Active
DEV002661,Mobile,Android,Safari,Inactive
DEV002662,Mobile,iOS,Chrome,Active
DEV002663,Mobile,iOS,Chrome,Active
DEV002664,Laptop,iOS,Safari,Active
DEV002665,Tablet,iOS,Edge,Active
DEV002666,Mobile,Windows,Safari,Active
DEV002667,Mobile,macOS,Safari,Active
DEV002668,Laptop,Windows,Safari,Active
DEV002669,Mobile,Android,Safari,Active
DEV002670,Mobile,iOS,Firefox,Active
DEV002671,Laptop,Android,Safari,Active
DEV002672,Mobile,Android,Chrome,Active
DEV002673,Mobile,iOS,Edge,Active
DEV002674,Laptop,Android,Edge,Active
DEV002675,Mobile,iOS,Safari,Inactive
DEV002676,Mobile,iOS,Edge,Active
DEV002677,Laptop,Android,Firefox,Active
DEV002678,Mobile,Android,Chrome,Active
DEV002679,Mobile,iOS,Edge,Active
DEV002680,Mobile,Android,Chrome,Active
DEV002681,Laptop,Android,Edge,Active
DEV002682,Laptop,Windows,Chrome,Active
DEV002683,Tablet,Android,Chrome,Active
DEV002684,Mobile,Android,Chrome,Inactive
DEV002685,Tablet,iOS,Chrome,Active
DEV002686,Laptop,iOS,Edge,Active
DEV002687,Tablet,iOS,Safari,Active
DEV002688,Mobile,iOS,Edge,Active
DEV002689,Laptop,Windows,Chrome,Active
DEV002690,Mobile,iOS,Chrome,Active
DEV002691,Mobile,macOS,Chrome,Active
DEV002692,Mobile,Windows,Safari,Inactive
DEV002693,Mobile,iOS,Safari,Inactive
DEV002694,Laptop,Android,Firefox,Active
DEV002695,Mobile,iOS,Safari,Active
DEV002696,Mobile,iOS,Chrome,Active
DEV002697,Mobile,iOS,Chrome,Active
DEV002698,Mobile,Windows,Edge,Active
DEV002699,Mobile,Android,Chrome,Active
DEV002700,Mobile,Android,Chrome,Active
DEV002701,Tablet,Android,Edge,Active
DEV002702,Laptop,Windows,Chrome,Active
DEV002703,Mobile,Android,Chrome,Active
DEV002704,Mobile,Android,Firefox,Inactive
DEV002705,Mobile,macOS,Chrome,Active
DEV002706,Mobile,iOS,Safari,Active
DEV002707,Mobile,Android,Safari,Active
DEV002708,Mobile,Android,Chrome,Inactive
DEV002709,Mobile,iOS,Safari,Active
DEV002710,Mobile,Android,Firefox,Active
DEV002711,Tablet,Android,Edge,Active
DEV002712,Laptop,macOS,Edge,Active
DEV002713,Mobile,Android,Chrome,Active
DEV002714,Mobile,Windows,Firefox,Active
DEV002715,Laptop,iOS,Edge,Active
DEV002716,Laptop,macOS,Chrome,Inactive
DEV002717,Mobile,macOS,Chrome,Active
DEV002718,Laptop,Android,Chrome,Active
DEV002719,Mobile,Android,Chrome,Active
DEV002720,Mobile,Android,Chrome,Active
DEV002721,Mobile,iOS,Chrome,Active
DEV002722,Mobile,Windows,Safari,Active
DEV002723,Mobile,iOS,Chrome,Active
DEV002724,Mobile,Android,Firefox,Inactive
DEV002725,Laptop,iOS,Chrome,Active
DEV002726,Mobile,Android,Chrome,Active
DEV002727,Mobile,iOS,Firefox,Active
DEV002728,Mobile,macOS,Edge,Active
DEV002729,Laptop,Android,Chrome,Active
DEV002730,Mobile,Android,Edge,Active
DEV002731,Mobile,Windows,Safari,Active
DEV002732,Mobile,Android,Chrome,Active
DEV002733,Mobile,Android,Edge,Active
DEV002734,Mobile,Android,Safari,Active
DEV002735,Mobile,Windows,Edge,Active
DEV002736,Mobile,Android,Firefox,Active
DEV002737,Mobile,Android,Chrome,Active
DEV002738,Mobile,Android,Chrome,Inactive
DEV002739,Mobile,macOS,Safari,Active
DEV002740,Mobile,Windows,Edge,Active
DEV002741,Mobile,Android,Safari,Active
