credit_profile_id,customer_id,credit_score,credit_utilization,total_credit_limit,outstanding_balance,delinquency_count,last_updated
CRP002689,CUS002689,318,8.79,10852.99,953.98,0,2025-09-10
CRP002690,CUS002690,446,59.26,52159.51,30909.73,0,2025-11-09
CRP002691,CUS002691,833,59.84,73541.14,44007.02,0,2026-06-20
CRP002692,CUS002692,741,46.64,25206.65,11756.38,0,2025-10-14
CRP002693,CUS002693,383,58.17,57553.67,33478.97,0,2026-05-08
CRP002694,CUS002694,812,70.54,88280.01,62272.72,0,2026-05-02
CRP002695,CUS002695,548,68.89,60187.06,41462.87,0,2026-03-08
CRP002696,CUS002696,412,69.24,200078.12,138534.09,0,2025-10-15
CRP002697,CUS002697,808,23.72,75551.14,17920.73,0,2026-06-20
CRP002698,CUS002698,698,68.59,8065.3,5531.99,0,2026-02-14
CRP002699,CUS002699,374,71.93,19412.28,13963.25,0,2026-03-23
CRP002700,CUS002700,615,44.76,12699.42,5684.26,0,2025-10-12
CRP002701,CUS002701,673,42.58,36105.84,15373.87,0,2026-01-19
CRP002702,CUS002702,356,1.27,34772.2,441.61,1,2025-10-01
CRP002703,CUS002703,834,83.63,87706.27,73348.75,0,2026-02-02
CRP002704,CUS002704,745,51.74,61746.01,31947.39,1,2026-06-04
CRP002705,CUS002705,846,51.13,51602.39,26384.3,2,2025-12-07
CRP002706,CUS002706,364,74.47,41065.92,30581.79,0,2025-09-18
CRP002707,CUS002707,354,48.77,54579.0,26618.18,0,2025-08-14
CRP002708,CUS002708,776,41.49,30182.07,12522.54,0,2025-12-09
CRP002709,CUS002709,461,2.88,21572.48,621.29,1,2026-02-20
CRP002710,CUS002710,861,63.55,41430.91,26329.34,0,2026-03-20
CRP002711,CUS002711,592,42.14,50059.44,21095.05,0,2025-09-28
CRP002712,CUS002712,565,89.4,74706.17,66787.32,0,2026-04-13
CRP002713,CUS002713,599,80.34,17937.56,14411.04,1,2025-09-01
CRP002714,CUS002714,769,7.09,27224.87,1930.24,2,2025-09-19
CRP002715,CUS002715,851,68.63,62111.42,42627.07,0,2026-06-24
CRP002716,CUS002716,747,61.34,48039.1,29467.18,0,2025-09-29
CRP002717,CUS002717,759,78.93,110022.1,86840.44,0,2026-05-20
CRP002718,CUS002718,536,92.94,69920.47,64984.08,0,2025-12-11
CRP002719,CUS002719,887,45.01,9990.29,4496.63,0,2025-10-27
CRP002720,CUS002720,491,71.76,42265.62,30329.81,0,2026-04-17
CRP002721,CUS002721,333,79.7,29681.66,23656.28,0,2025-09-23
CRP002722,CUS002722,335,59.29,27124.13,16081.9,0,2026-03-29
CRP002723,CUS002723,666,15.45,30348.84,4688.9,0,2026-03-03
CRP002724,CUS002724,846,12.38,62447.24,7730.97,0,2026-07-15
CRP002725,CUS002725,496,67.94,17566.18,11934.46,1,2026-07-16
CRP002726,CUS002726,888,92.82,55873.89,51862.14,0,2026-04-19
CRP002727,CUS002727,810,27.24,105878.32,28841.25,1,2025-09-22
CRP002728,CUS002728,625,84.36,93743.83,79082.29,1,2026-07-23
CRP002729,CUS002729,573,94.81,30020.49,28462.43,0,2026-07-29
CRP002730,CUS002730,462,27.81,22104.02,6147.13,0,2026-07-23
CRP002731,CUS002731,781,14.05,36190.59,5084.78,0,2025-09-07
CRP002732,CUS002732,638,31.84,56329.51,17935.32,1,2026-01-11
CRP002733,CUS002733,412,48.88,27901.59,13638.3,0,2025-09-25
CRP002734,CUS002734,489,25.74,69131.99,17794.57,1,2026-05-23
CRP002735,CUS002735,739,91.6,17756.97,16265.38,1,2025-08-16
CRP002736,CUS002736,727,13.33,109249.94,14563.02,0,2026-03-16
CRP002737,CUS002737,865,27.88,10486.02,2923.5,1,2026-02-26
CRP002738,CUS002738,849,27.97,25779.44,7210.51,0,2025-11-30
CRP002739,CUS002739,754,51.85,94144.21,48813.77,0,2025-08-13
CRP002740,CUS002740,674,61.17,16256.46,9944.08,0,2026-06-04
CRP002741,CUS002741,737,3.91,102120.1,3992.9,0,2026-05-24
CRP002742,CUS002742,542,89.76,25730.1,23095.34,0,2026-03-26
CRP002743,CUS002743,348,85.43,16943.63,14474.94,0,2026-04-23
CRP002744,CUS002744,691,94.44,37057.0,34996.63,1,2026-04-10
CRP002745,CUS002745,453,39.62,59524.65,23583.67,0,2025-11-16
CRP002746,CUS002746,331,0.15,8996.16,13.49,1,2026-05-14
CRP002747,CUS002747,888,63.56,7319.55,4652.31,0,2025-11-06
CRP002748,CUS002748,705,12.33,9783.01,1206.25,0,2025-09-24
CRP002749,CUS002749,429,48.39,32273.3,15617.05,0,2025-08-16
CRP002750,CUS002750,845,8.91,59028.2,5259.41,0,2026-03-12
CRP002751,CUS002751,527,56.65,43933.57,24888.37,0,2025-09-04
CRP002752,CUS002752,896,90.21,39470.49,35606.33,1,2025-08-13
CRP002753,CUS002753,513,45.49,31954.3,14536.01,1,2026-02-11
CRP002754,CUS002754,735,7.22,60666.9,4380.15,1,2025-12-30
CRP002755,CUS002755,778,1.83,19731.71,361.09,1,2025-12-26
CRP002756,CUS002756,568,4.02,234933.69,9444.33,0,2026-01-09
CRP002757,CUS002757,794,10.15,163103.24,16554.98,0,2025-10-28
CRP002758,CUS002758,534,51.59,35765.71,18451.53,0,2026-06-11
CRP002759,CUS002759,837,11.29,32791.31,3702.14,0,2025-10-20
CRP002760,CUS002760,435,24.44,47270.46,11552.9,0,2025-10-05
CRP002761,CUS002761,686,28.87,67299.4,19429.34,0,2026-02-11
CRP002762,CUS002762,658,3.88,32497.78,1260.91,0,2026-07-16
CRP002763,CUS002763,899,31.59,48554.24,15338.28,1,2025-12-17
CRP002764,CUS002764,895,17.62,30538.54,5380.89,0,2026-01-16
CRP002765,CUS002765,831,9.74,64084.05,6241.79,0,2026-06-21
CRP002766,CUS002766,662,88.9,18476.99,16426.04,0,2026-01-04
CRP002767,CUS002767,572,65.15,77951.81,50785.6,0,2025-09-04
CRP002768,CUS002768,316,24.06,20733.37,4988.45,0,2026-01-12
CRP002769,CUS002769,754,29.53,29907.8,8831.77,3,2026-04-11
CRP002770,CUS002770,807,46.94,42095.78,19759.76,0,2025-08-09
CRP002771,CUS002771,699,88.08,32700.22,28802.35,0,2026-04-07
CRP002772,CUS002772,526,11.28,23392.9,2638.72,0,2026-02-08
CRP002773,CUS002773,699,63.6,25893.98,16468.57,1,2025-12-14
CRP002774,CUS002774,507,87.3,51967.27,45367.43,1,2025-08-29
CRP002775,CUS002775,588,56.46,18164.3,10255.56,0,2025-11-04
CRP002776,CUS002776,689,80.4,41232.33,33150.79,0,2025-10-13
CRP002777,CUS002777,760,62.08,46881.87,29104.26,0,2026-07-30
CRP002778,CUS002778,583,9.33,17923.22,1672.24,0,2026-03-19
CRP002779,CUS002779,765,49.27,15960.16,7863.57,1,2025-10-13
CRP002780,CUS002780,862,3.46,70230.9,2429.99,2,2026-03-02
CRP002781,CUS002781,571,48.97,20740.15,10156.45,0,2025-10-28
CRP002782,CUS002782,380,51.07,48728.72,24885.76,0,2026-03-10
CRP002783,CUS002783,527,69.5,5231.85,3636.14,1,2026-07-23
CRP002784,CUS002784,774,3.55,74088.82,2630.15,0,2026-06-12
CRP002785,CUS002785,334,34.71,23509.5,8160.15,0,2026-02-03
CRP002786,CUS002786,711,70.37,33399.39,23503.15,2,2025-09-07
CRP002787,CUS002787,366,41.39,118895.17,49210.71,0,2026-04-08
CRP002788,CUS002788,471,81.88,27040.97,22141.15,1,2026-07-13
CRP002789,CUS002789,754,63.62,12736.54,8102.99,0,2026-02-03
CRP002790,CUS002790,690,61.44,57613.73,35397.88,0,2025-10-19
CRP002791,CUS002791,552,34.27,133682.92,45813.14,0,2026-06-28
CRP002792,CUS002792,605,20.36,89921.64,18308.05,0,2026-07-17
CRP002793,CUS002793,732,67.16,27697.92,18601.92,0,2025-09-16
CRP002794,CUS002794,304,23.27,86999.61,20244.81,0,2026-04-25
CRP002795,CUS002795,423,83.61,30390.2,25409.25,2,2025-11-26
CRP002796,CUS002796,572,88.24,43562.72,38439.74,2,2025-12-22
CRP002797,CUS002797,442,63.71,108538.19,69149.68,0,2026-07-01
CRP002798,CUS002798,824,0.9,23481.0,211.33,0,2025-12-03
CRP002799,CUS002799,515,84.55,15196.2,12848.39,0,2026-06-02
CRP002800,CUS002800,314,14.4,13517.71,1946.55,0,2025-08-24
CRP002801,CUS002801,804,48.15,288592.24,138957.16,1,2026-02-23
CRP002802,CUS002802,573,7.61,88672.07,6747.94,0,2026-05-28
CRP002803,CUS002803,444,64.69,4290.04,2775.23,0,2026-04-29
CRP002804,CUS002804,489,44.21,115447.51,51039.34,1,2025-11-03
CRP002805,CUS002805,413,91.77,27082.15,24853.29,1,2026-01-16
CRP002806,CUS002806,336,33.1,20772.72,6875.77,0,2026-02-16
CRP002807,CUS002807,614,2.81,17437.88,490.0,0,2026-05-02
CRP002808,CUS002808,847,94.62,5900.74,5583.28,1,2025-11-03
CRP002809,CUS002809,791,9.7,51211.73,4967.54,0,2025-09-05
CRP002810,CUS002810,819,60.34,65557.08,39557.14,0,2025-10-29
CRP002811,CUS002811,883,46.35,31759.67,14720.61,1,2026-07-19
CRP002812,CUS002812,391,8.26,55723.92,4602.8,0,2025-10-25
CRP002813,CUS002813,592,65.34,7985.62,5217.8,1,2026-07-06
CRP002814,CUS002814,614,1.85,17865.65,330.51,0,2026-01-23
CRP002815,CUS002815,775,70.96,35089.67,24899.63,0,2026-02-27
CRP002816,CUS002816,640,41.8,17233.28,7203.51,1,2026-06-14
CRP002817,CUS002817,869,62.32,23700.23,14769.98,1,2026-04-24
CRP002818,CUS002818,411,60.33,269689.6,162703.74,3,2026-06-14
CRP002819,CUS002819,646,76.3,23604.42,18010.17,0,2025-11-27
CRP002820,CUS002820,844,42.09,74006.34,31149.27,0,2026-07-31
CRP002821,CUS002821,568,35.84,23390.09,8383.01,1,2026-01-04
CRP002822,CUS002822,737,59.2,186094.02,110167.66,1,2026-07-05
CRP002823,CUS002823,707,83.11,5668.04,4710.71,0,2026-07-20
CRP002824,CUS002824,793,28.98,41329.27,11977.22,0,2026-07-25
CRP002825,CUS002825,734,81.28,25853.39,21013.64,0,2026-07-06
CRP002826,CUS002826,718,86.96,25408.02,22094.81,0,2026-03-06
CRP002827,CUS002827,398,4.41,29835.47,1315.74,0,2026-06-08
CRP002828,CUS002828,749,28.99,27663.46,8019.64,2,2026-04-28
CRP002829,CUS002829,413,38.75,59191.4,22936.67,1,2026-03-24
CRP002830,CUS002830,643,12.21,48537.91,5926.48,1,2026-01-01
CRP002831,CUS002831,622,94.38,30626.27,28905.07,0,2026-05-11
CRP002832,CUS002832,392,31.55,58507.26,18459.04,1,2026-02-20
CRP002833,CUS002833,355,55.42,63324.41,35094.39,1,2025-10-30
CRP002834,CUS002834,739,79.71,31947.86,25465.64,0,2026-07-19
CRP002835,CUS002835,875,58.33,189554.4,110567.08,0,2026-02-13
CRP002836,CUS002836,347,50.16,69514.82,34868.63,0,2026-02-12
CRP002837,CUS002837,327,85.49,84499.24,72238.4,0,2025-11-03
CRP002838,CUS002838,838,58.17,45642.88,26550.46,0,2026-02-11
CRP002839,CUS002839,803,76.3,35083.43,26768.66,1,2025-09-10
CRP002840,CUS002840,804,62.91,10474.9,6589.76,0,2025-10-08
CRP002841,CUS002841,303,17.0,56943.51,9680.4,0,2025-12-28
CRP002842,CUS002842,432,65.92,26697.4,17598.93,1,2026-05-25
CRP002843,CUS002843,791,74.54,31610.57,23562.52,0,2026-07-08
CRP002844,CUS002844,503,79.75,63354.93,50525.56,0,2025-10-30
CRP002845,CUS002845,442,0.94,93364.77,877.63,0,2025-09-19
CRP002846,CUS002846,668,37.03,26803.76,9925.43,1,2026-03-06
CRP002847,CUS002847,355,41.19,5306.31,2185.67,0,2026-03-27
CRP002848,CUS002848,351,9.88,77140.03,7621.43,0,2026-01-30
CRP002849,CUS002849,566,25.39,94113.45,23895.4,0,2026-03-13
CRP002850,CUS002850,657,90.59,62233.21,56377.06,0,2025-12-16
CRP002851,CUS002851,349,11.38,20600.41,2344.33,1,2026-07-12
CRP002852,CUS002852,376,28.1,30678.21,8620.58,0,2026-06-30
CRP002853,CUS002853,615,85.02,38735.3,32932.75,0,2026-06-11
CRP002854,CUS002854,566,92.42,62261.67,57542.24,0,2026-02-24
CRP002855,CUS002855,484,65.11,25315.27,16482.77,0,2026-07-18
CRP002856,CUS002856,517,32.54,24099.07,7841.84,0,2026-04-26
CRP002857,CUS002857,540,82.86,114827.88,95146.38,0,2026-04-11
CRP002858,CUS002858,880,74.86,60981.24,45650.56,0,2025-12-23
CRP002859,CUS002859,864,80.0,56029.42,44823.54,0,2026-06-15
CRP002860,CUS002860,407,53.72,80602.25,43299.53,0,2026-04-02
CRP002861,CUS002861,858,2.69,111894.97,3009.97,2,2026-02-06
CRP002862,CUS002862,590,29.97,40797.28,12226.94,0,2026-06-13
CRP002863,CUS002863,528,88.32,59703.48,52730.11,0,2026-08-04
CRP002864,CUS002864,442,33.93,17207.82,5838.61,1,2026-06-21
CRP002865,CUS002865,533,45.92,54197.2,24887.35,0,2026-05-09
CRP002866,CUS002866,473,59.21,27682.17,16390.61,0,2026-07-18
CRP002867,CUS002867,779,70.92,44355.25,31456.74,0,2025-12-22
CRP002868,CUS002868,469,83.25,74542.85,62056.92,0,2026-07-29
CRP002869,CUS002869,829,22.3,4368.38,974.15,1,2025-10-14
CRP002870,CUS002870,689,57.24,65533.12,37511.16,0,2026-06-10
CRP002871,CUS002871,580,23.71,13844.33,3282.49,1,2025-09-25
CRP002872,CUS002872,497,85.47,23563.44,20139.67,0,2026-05-02
CRP002873,CUS002873,733,59.16,43064.5,25476.96,1,2026-05-11
CRP002874,CUS002874,845,41.74,7674.18,3203.2,0,2026-02-17
CRP002875,CUS002875,611,61.32,66903.0,41024.92,0,2026-05-30
CRP002876,CUS002876,873,64.51,121642.2,78471.38,0,2026-04-17
CRP002877,CUS002877,432,9.82,62555.85,6142.98,0,2026-06-21
CRP002878,CUS002878,621,33.59,69438.38,23324.35,0,2026-01-12
CRP002879,CUS002879,456,3.35,20346.74,681.62,0,2025-09-15
CRP002880,CUS002880,357,74.29,18223.8,13538.46,0,2025-11-14
CRP002881,CUS002881,739,23.58,16081.11,3791.93,1,2026-06-05
CRP002882,CUS002882,336,9.34,13602.0,1270.43,1,2025-08-30
CRP002883,CUS002883,778,76.21,62557.35,47674.96,1,2026-02-12
CRP002884,CUS002884,383,80.13,40201.57,32213.52,1,2026-02-01
CRP002885,CUS002885,381,1.34,47945.17,642.47,1,2026-06-03
CRP002886,CUS002886,780,28.51,102985.27,29361.1,0,2025-12-29
CRP002887,CUS002887,658,71.44,24556.9,17543.45,1,2025-11-09
CRP002888,CUS002888,345,81.79,30305.37,24786.76,0,2026-02-01
CRP002889,CUS002889,426,43.34,30228.77,13101.15,0,2026-07-25
CRP002890,CUS002890,583,87.89,39252.5,34499.02,0,2025-12-14
CRP002891,CUS002891,438,51.12,61238.16,31304.95,0,2025-08-10
CRP002892,CUS002892,767,55.74,18827.44,10494.42,0,2026-03-28
CRP002893,CUS002893,411,18.48,6727.89,1243.31,0,2026-04-09
CRP002894,CUS002894,809,63.71,10716.73,6827.63,0,2026-05-29
CRP002895,CUS002895,588,24.9,41257.29,10273.07,0,2025-11-27
CRP002896,CUS002896,578,50.44,18745.97,9455.47,0,2026-07-18
CRP002897,CUS002897,667,61.2,33937.09,20769.5,1,2026-06-25
CRP002898,CUS002898,733,33.64,108845.49,36615.62,0,2025-09-28
CRP002899,CUS002899,469,76.13,175331.67,133480.0,1,2025-12-09
CRP002900,CUS002900,497,62.93,303010.2,190684.32,0,2026-02-05
CRP002901,CUS002901,445,0.93,153424.49,1426.85,3,2025-12-19
CRP002902,CUS002902,401,54.05,27458.35,14841.24,0,2026-07-16
CRP002903,CUS002903,589,6.07,11299.39,685.87,0,2026-06-15
CRP002904,CUS002904,666,28.77,102909.36,29607.02,0,2026-03-27
CRP002905,CUS002905,405,63.94,39888.01,25504.39,0,2026-03-14
CRP002906,CUS002906,475,22.86,35595.94,8137.23,1,2026-02-24
CRP002907,CUS002907,538,10.0,11256.68,1125.67,0,2025-10-16
CRP002908,CUS002908,538,35.04,23463.58,8221.64,1,2026-02-28
CRP002909,CUS002909,633,34.22,113114.63,38707.83,0,2026-02-06
CRP002910,CUS002910,686,10.89,9581.36,1043.41,0,2025-08-25
CRP002911,CUS002911,801,69.09,28807.94,19903.41,2,2026-05-08
CRP002912,CUS002912,322,11.28,27565.34,3109.37,1,2025-09-14
CRP002913,CUS002913,377,68.15,41551.01,28317.01,0,2025-09-27
CRP002914,CUS002914,352,57.59,13740.61,7913.22,2,2025-12-25
CRP002915,CUS002915,654,68.89,79075.77,54475.3,0,2026-02-05
CRP002916,CUS002916,314,35.94,27408.04,9850.45,0,2026-03-29
CRP002917,CUS002917,446,66.53,65901.91,43844.54,1,2025-11-28
CRP002918,CUS002918,776,36.76,15352.56,5643.6,0,2025-09-20
CRP002919,CUS002919,398,69.36,27655.78,19182.05,1,2026-04-23
CRP002920,CUS002920,711,68.42,38196.05,26133.74,0,2026-06-24
CRP002921,CUS002921,759,3.92,16390.62,642.51,1,2025-10-31
CRP002922,CUS002922,606,19.62,25143.98,4933.25,1,2025-10-06
CRP002923,CUS002923,742,16.29,14609.04,2379.81,0,2026-07-09
CRP002924,CUS002924,455,13.93,20439.54,2847.23,0,2026-06-04
CRP002925,CUS002925,509,79.24,65248.47,51702.89,0,2026-07-22
CRP002926,CUS002926,867,52.55,20956.4,11012.59,0,2025-11-12
CRP002927,CUS002927,490,36.05,13201.38,4759.1,0,2026-02-10
CRP002928,CUS002928,423,20.11,22024.14,4429.05,0,2026-01-23
CRP002929,CUS002929,494,44.28,21060.72,9325.69,0,2025-11-30
CRP002930,CUS002930,855,74.84,16000.04,11974.43,0,2026-04-22
CRP002931,CUS002931,826,61.89,24878.13,15397.07,0,2026-01-14
CRP002932,CUS002932,748,50.15,50461.2,25306.29,1,2025-08-22
CRP002933,CUS002933,466,90.04,79727.72,71786.84,0,2025-11-19
CRP002934,CUS002934,604,61.77,20763.36,12825.53,1,2025-12-06
CRP002935,CUS002935,888,12.04,13144.72,1582.62,0,2026-04-16
CRP002936,CUS002936,584,59.48,6839.05,4067.87,1,2025-10-29
CRP002937,CUS002937,453,57.63,21000.62,12102.66,0,2025-10-14
CRP002938,CUS002938,322,87.07,16478.28,14347.64,0,2026-01-22
CRP002939,CUS002939,468,55.51,85711.72,47578.58,0,2025-09-19
CRP002940,CUS002940,610,71.5,96618.47,69082.21,1,2026-07-31
CRP002941,CUS002941,706,81.94,19736.24,16171.88,0,2026-05-25
CRP002942,CUS002942,640,75.81,80361.75,60922.24,0,2026-07-14
CRP002943,CUS002943,564,43.47,21969.38,9550.09,0,2026-07-10
CRP002944,CUS002944,426,10.63,25275.78,2686.82,0,2026-07-30
CRP002945,CUS002945,539,25.28,6693.13,1692.02,0,2026-04-08
CRP002946,CUS002946,689,14.74,16175.88,2384.32,1,2026-05-19
CRP002947,CUS002947,705,44.68,16127.22,7205.64,0,2025-10-30
CRP002948,CUS002948,899,68.05,23792.25,16190.63,2,2026-05-10
CRP002949,CUS002949,459,1.21,104505.48,1264.52,0,2025-10-09
CRP002950,CUS002950,445,53.12,34602.71,18380.96,0,2026-03-05
CRP002951,CUS002951,321,12.61,24484.49,3087.49,0,2026-05-06
CRP002952,CUS002952,720,46.65,82728.69,38592.93,0,2025-11-25
CRP002953,CUS002953,801,70.64,111959.07,79087.89,0,2026-04-04
CRP002954,CUS002954,844,50.16,77941.68,39095.55,0,2026-05-02
CRP002955,CUS002955,680,3.43,32714.4,1122.1,0,2025-12-18
CRP002956,CUS002956,856,86.27,31167.02,26887.79,0,2025-12-17
CRP002957,CUS002957,850,45.37,14659.86,6651.18,0,2026-02-06
CRP002958,CUS002958,642,82.08,26850.97,22039.28,0,2026-02-03
CRP002959,CUS002959,564,88.69,52082.26,46191.76,0,2025-08-13
CRP002960,CUS002960,641,67.23,62226.13,41834.63,0,2025-11-25
CRP002961,CUS002961,680,7.67,37866.56,2904.37,0,2026-07-29
CRP002962,CUS002962,872,87.96,41386.69,36403.73,0,2025-09-21
CRP002963,CUS002963,812,79.04,76794.29,60698.21,0,2026-06-13
CRP002964,CUS002964,352,73.48,15713.44,11546.24,0,2026-04-13
CRP002965,CUS002965,501,14.25,44590.97,6354.21,0,2026-06-03
CRP002966,CUS002966,651,36.59,23647.34,8652.56,1,2025-11-21
CRP002967,CUS002967,373,3.34,79334.89,2649.79,0,2026-07-30
CRP002968,CUS002968,343,61.81,25231.59,15595.65,0,2026-04-10
CRP002969,CUS002969,538,83.32,4518.11,3764.49,0,2026-03-12
CRP002970,CUS002970,507,60.98,17286.24,10541.15,1,2025-12-09
CRP002971,CUS002971,855,47.34,10600.25,5018.16,0,2026-01-05
CRP002972,CUS002972,784,79.47,31496.87,25030.56,0,2026-03-24
CRP002973,CUS002973,830,26.57,90068.28,23931.14,1,2026-05-03
CRP002974,CUS002974,364,24.63,80829.03,19908.19,0,2026-07-01
CRP002975,CUS002975,318,56.46,20040.83,11315.05,1,2026-01-25
CRP002976,CUS002976,683,92.07,51272.42,47206.52,1,2025-10-04
CRP002977,CUS002977,646,46.29,40270.25,18641.1,2,2026-04-03
CRP002978,CUS002978,802,38.08,37684.87,14350.4,0,2025-12-27
CRP002979,CUS002979,891,42.94,19241.23,8262.18,0,2026-03-25
CRP002980,CUS002980,327,2.19,35573.24,779.05,0,2026-01-24
CRP002981,CUS002981,737,38.91,7805.64,3037.17,1,2026-01-06
CRP002982,CUS002982,608,51.52,23303.61,12006.02,0,2025-08-29
CRP002983,CUS002983,730,38.18,480452.52,183436.77,0,2025-11-15
CRP002984,CUS002984,628,14.93,62229.87,9290.92,0,2025-09-12
CRP002985,CUS002985,723,68.39,54956.2,37584.55,0,2026-03-29
CRP002986,CUS002986,541,8.01,10293.2,824.49,1,2026-03-23
CRP002987,CUS002987,477,74.45,53285.2,39670.83,1,2025-12-08
CRP002988,CUS002988,316,7.73,33237.45,2569.25,0,2026-05-30
CRP002989,CUS002989,763,23.7,27739.4,6574.24,1,2025-11-02
CRP002990,CUS002990,646,92.83,14869.68,13803.52,0,2026-03-28
CRP002991,CUS002991,737,30.54,24673.05,7535.15,0,2026-07-26
CRP002992,CUS002992,498,64.92,34325.82,22284.32,1,2025-09-08
CRP002993,CUS002993,836,80.1,70990.94,56863.74,1,2025-12-28
CRP002994,CUS002994,780,50.33,100539.48,50601.52,1,2026-05-22
CRP002995,CUS002995,327,44.94,14463.84,6500.05,0,2025-11-10
CRP002996,CUS002996,466,14.05,77589.78,10901.36,1,2025-12-03
CRP002997,CUS002997,706,27.6,36008.67,9938.39,0,2025-12-28
CRP002998,CUS002998,648,71.68,46341.31,33217.45,1,2025-08-25
CRP002999,CUS002999,714,35.93,63057.55,22656.58,0,2026-05-25
CRP003000,CUS003000,528,7.2,27112.25,1952.08,0,2025-09-28
CRP003001,CUS003001,358,65.7,44203.77,29041.88,1,2026-04-25
CRP003002,CUS003002,755,60.04,107929.91,64801.12,0,2026-02-16
CRP003003,CUS003003,537,69.38,33333.52,23126.8,0,2026-02-13
CRP003004,CUS003004,493,34.93,85088.28,29721.34,0,2025-09-18
CRP003005,CUS003005,643,77.09,123552.63,95246.72,1,2026-05-29
CRP003006,CUS003006,557,48.91,45502.11,22255.08,0,2026-02-12
CRP003007,CUS003007,327,32.69,30995.91,10132.56,0,2025-12-07
CRP003008,CUS003008,709,60.62,25654.26,15551.61,1,2026-02-15
CRP003009,CUS003009,308,6.28,11834.07,743.18,0,2026-03-26
CRP003010,CUS003010,800,88.08,14060.61,12384.59,0,2026-04-11
CRP003011,CUS003011,850,78.99,37325.31,29483.26,1,2025-10-23
CRP003012,CUS003012,630,0.17,39283.24,66.78,0,2026-05-13
CRP003013,CUS003013,546,64.25,30446.53,19561.9,0,2026-02-28
CRP003014,CUS003014,480,45.54,21120.23,9618.15,0,2026-07-29
CRP003015,CUS003015,528,14.9,266832.51,39758.04,1,2026-07-27
CRP003016,CUS003016,420,4.25,85537.98,3635.36,0,2025-10-29
CRP003017,CUS003017,672,62.02,54040.87,33516.15,1,2026-07-08
CRP003018,CUS003018,474,0.39,13431.82,52.38,0,2025-09-07
CRP003019,CUS003019,895,24.05,22147.66,5326.51,0,2025-09-22
CRP003020,CUS003020,346,68.46,30148.36,20639.57,0,2026-01-16
CRP003021,CUS003021,651,36.96,37050.61,13693.91,0,2025-09-15
CRP003022,CUS003022,353,34.46,17357.87,5981.52,0,2026-07-17
CRP003023,CUS003023,859,75.15,94611.14,71100.27,1,2026-01-27
CRP003024,CUS003024,718,79.22,52956.45,41952.1,1,2025-09-22
CRP003025,CUS003025,355,54.06,40524.07,21907.31,0,2026-03-10
CRP003026,CUS003026,883,20.61,53170.34,10958.41,0,2026-04-01
CRP003027,CUS003027,602,62.11,31323.52,19455.04,0,2025-10-02
CRP003028,CUS003028,761,19.63,26738.2,5248.71,2,2026-01-14
CRP003029,CUS003029,471,30.62,15003.04,4593.93,0,2026-05-29
CRP003030,CUS003030,716,15.92,164675.97,26216.41,1,2026-07-11
CRP003031,CUS003031,705,70.19,103818.47,72870.18,1,2025-11-06
CRP003032,CUS003032,717,0.46,34749.4,159.85,0,2026-04-21
CRP003033,CUS003033,391,9.02,29577.51,2667.89,0,2025-08-20
CRP003034,CUS003034,344,12.79,69867.27,8936.02,2,2026-02-02
CRP003035,CUS003035,447,55.65,30445.36,16942.84,0,2026-05-23
CRP003036,CUS003036,434,84.13,112157.47,94358.08,1,2025-09-27
CRP003037,CUS003037,547,45.87,60502.37,27752.44,1,2026-02-14
CRP003038,CUS003038,572,73.42,83508.13,61311.67,0,2026-06-07
CRP003039,CUS003039,518,80.89,9198.84,7440.94,1,2026-02-06
CRP003040,CUS003040,634,48.03,90541.52,43487.09,0,2026-03-26
CRP003041,CUS003041,418,37.71,23530.17,8873.23,0,2025-09-02
CRP003042,CUS003042,663,90.48,29042.03,26277.23,0,2025-12-30
CRP003043,CUS003043,313,77.31,91655.55,70858.91,1,2026-01-31
CRP003044,CUS003044,315,75.22,57416.5,43188.69,1,2026-01-06
CRP003045,CUS003045,376,62.46,20817.19,13002.42,0,2025-10-11
CRP003046,CUS003046,846,4.01,33237.22,1332.81,0,2026-07-26
CRP003047,CUS003047,826,64.38,56137.41,36141.26,0,2025-09-17
CRP003048,CUS003048,740,77.48,145266.51,112552.49,0,2026-07-28
CRP003049,CUS003049,625,87.32,55695.54,48633.35,0,2026-06-28
CRP003050,CUS003050,319,76.27,37290.86,28441.74,1,2026-03-25
CRP003051,CUS003051,483,82.65,65015.87,53735.62,0,2026-05-19
CRP003052,CUS003052,515,40.77,42801.53,17450.18,1,2026-01-19
CRP003053,CUS003053,588,33.12,42763.67,14163.33,0,2026-03-29
CRP003054,CUS003054,839,1.45,13637.06,197.74,0,2025-09-01
CRP003055,CUS003055,311,88.97,28788.48,25613.11,0,2025-12-11
CRP003056,CUS003056,606,60.1,67086.75,40319.14,0,2026-01-05
CRP003057,CUS003057,686,86.09,33982.35,29255.41,1,2025-10-08
CRP003058,CUS003058,498,90.68,59701.62,54137.43,2,2025-11-10
CRP003059,CUS003059,806,85.81,24626.62,21132.1,0,2026-02-23
