risk_score_id,customer_id,risk_score,risk_category,model_name,model_version,score_timestamp
RSK001631,CUS001631,25.54,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001632,CUS001632,38.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001633,CUS001633,4.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001634,CUS001634,8.82,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001635,CUS001635,13.17,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001636,CUS001636,31.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001637,CUS001637,50.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001638,CUS001638,17.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001639,CUS001639,15.76,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001640,CUS001640,32.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001641,CUS001641,40.02,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001642,CUS001642,35.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001643,CUS001643,44.58,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001644,CUS001644,7.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001645,CUS001645,18.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001646,CUS001646,28.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001647,CUS001647,20.62,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001648,CUS001648,10.55,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001649,CUS001649,33.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001650,CUS001650,7.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001651,CUS001651,22.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001652,CUS001652,49.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001653,CUS001653,26.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001654,CUS001654,46.41,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001655,CUS001655,25.42,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001656,CUS001656,30.77,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001657,CUS001657,24.17,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001658,CUS001658,19.81,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001659,CUS001659,22.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001660,CUS001660,43.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001661,CUS001661,7.06,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001662,CUS001662,9.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001663,CUS001663,27.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001664,CUS001664,40.01,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001665,CUS001665,21.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001666,CUS001666,34.31,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001667,CUS001667,32.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001668,CUS001668,50.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001669,CUS001669,32.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001670,CUS001670,8.4,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001671,CUS001671,17.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001672,CUS001672,16.78,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001673,CUS001673,22.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001674,CUS001674,43.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001675,CUS001675,21.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001676,CUS001676,18.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001677,CUS001677,36.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001678,CUS001678,55.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001679,CUS001679,35.75,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001680,CUS001680,53.17,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001681,CUS001681,21.29,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001682,CUS001682,36.08,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001683,CUS001683,40.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001684,CUS001684,17.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001685,CUS001685,27.11,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001686,CUS001686,35.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001687,CUS001687,42.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001688,CUS001688,28.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001689,CUS001689,44.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001690,CUS001690,31.37,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001691,CUS001691,28.93,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001692,CUS001692,18.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001693,CUS001693,12.27,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001694,CUS001694,34.63,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001695,CUS001695,8.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001696,CUS001696,47.88,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001697,CUS001697,43.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001698,CUS001698,25.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001699,CUS001699,38.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001700,CUS001700,46.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001701,CUS001701,41.23,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001702,CUS001702,30.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001703,CUS001703,41.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001704,CUS001704,34.23,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001705,CUS001705,58.26,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001706,CUS001706,20.01,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001707,CUS001707,38.84,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001708,CUS001708,21.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001709,CUS001709,18.64,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001710,CUS001710,44.15,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001711,CUS001711,37.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001712,CUS001712,16.57,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001713,CUS001713,37.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001714,CUS001714,51.54,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001715,CUS001715,39.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001716,CUS001716,44.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001717,CUS001717,31.37,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001718,CUS001718,2.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001719,CUS001719,48.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001720,CUS001720,8.05,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001721,CUS001721,35.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001722,CUS001722,21.15,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001723,CUS001723,27.11,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001724,CUS001724,41.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001725,CUS001725,39.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001726,CUS001726,16.92,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001727,CUS001727,35.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001728,CUS001728,55.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001729,CUS001729,32.57,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001730,CUS001730,33.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001731,CUS001731,22.32,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001732,CUS001732,33.13,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001733,CUS001733,33.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001734,CUS001734,31.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001735,CUS001735,23.67,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001736,CUS001736,21.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001737,CUS001737,53.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001738,CUS001738,20.63,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001739,CUS001739,5.56,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001740,CUS001740,13.7,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001741,CUS001741,18.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001742,CUS001742,21.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001743,CUS001743,8.43,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001744,CUS001744,38.34,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001745,CUS001745,19.08,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001746,CUS001746,57.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001747,CUS001747,13.13,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001748,CUS001748,42.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001749,CUS001749,25.75,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001750,CUS001750,27.86,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001751,CUS001751,3.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001752,CUS001752,33.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001753,CUS001753,29.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001754,CUS001754,22.16,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001755,CUS001755,12.76,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001756,CUS001756,26.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001757,CUS001757,28.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001758,CUS001758,45.84,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001759,CUS001759,21.11,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001760,CUS001760,23.7,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001761,CUS001761,30.9,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001762,CUS001762,39.37,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001763,CUS001763,48.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001764,CUS001764,29.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001765,CUS001765,32.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001766,CUS001766,30.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001767,CUS001767,20.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001768,CUS001768,24.32,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001769,CUS001769,43.34,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001770,CUS001770,32.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001771,CUS001771,27.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001772,CUS001772,28.81,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001773,CUS001773,34.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001774,CUS001774,47.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001775,CUS001775,10.28,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001776,CUS001776,31.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001777,CUS001777,28.7,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001778,CUS001778,15.92,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001779,CUS001779,29.86,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001780,CUS001780,24.82,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001781,CUS001781,46.2,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001782,CUS001782,30.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001783,CUS001783,7.8,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001784,CUS001784,20.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001785,CUS001785,25.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001786,CUS001786,44.13,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001787,CUS001787,35.66,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001788,CUS001788,19.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001789,CUS001789,27.58,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001790,CUS001790,29.29,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001791,CUS001791,28.69,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001792,CUS001792,31.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001793,CUS001793,39.26,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001794,CUS001794,30.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001795,CUS001795,28.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001796,CUS001796,39.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001797,CUS001797,26.4,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001798,CUS001798,49.31,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001799,CUS001799,36.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001800,CUS001800,17.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001801,CUS001801,53.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001802,CUS001802,7.15,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001803,CUS001803,10.08,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001804,CUS001804,47.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001805,CUS001805,20.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001806,CUS001806,32.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001807,CUS001807,44.28,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001808,CUS001808,45.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001809,CUS001809,25.06,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001810,CUS001810,16.7,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001811,CUS001811,19.5,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001812,CUS001812,24.78,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001813,CUS001813,25.28,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001814,CUS001814,37.24,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001815,CUS001815,37.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001816,CUS001816,41.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001817,CUS001817,18.79,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001818,CUS001818,54.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001819,CUS001819,43.58,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001820,CUS001820,23.69,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001821,CUS001821,26.15,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001822,CUS001822,21.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001823,CUS001823,8.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001824,CUS001824,10.68,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001825,CUS001825,25.85,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001826,CUS001826,22.75,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001827,CUS001827,34.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001828,CUS001828,30.77,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001829,CUS001829,14.86,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001830,CUS001830,31.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001831,CUS001831,34.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001832,CUS001832,32.46,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001833,CUS001833,44.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001834,CUS001834,22.2,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001835,CUS001835,44.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001836,CUS001836,42.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001837,CUS001837,9.73,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001838,CUS001838,48.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001839,CUS001839,23.06,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001840,CUS001840,47.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001841,CUS001841,32.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001842,CUS001842,24.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001843,CUS001843,38.41,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001844,CUS001844,35.71,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001845,CUS001845,44.46,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001846,CUS001846,22.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001847,CUS001847,21.82,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001848,CUS001848,31.38,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001849,CUS001849,50.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001850,CUS001850,24.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001851,CUS001851,23.54,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001852,CUS001852,34.02,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001853,CUS001853,34.49,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001854,CUS001854,39.17,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001855,CUS001855,29.22,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001856,CUS001856,30.03,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001857,CUS001857,36.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001858,CUS001858,37.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001859,CUS001859,41.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001860,CUS001860,58.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001861,CUS001861,7.73,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001862,CUS001862,23.07,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001863,CUS001863,40.2,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001864,CUS001864,24.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001865,CUS001865,54.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001866,CUS001866,42.3,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001867,CUS001867,32.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001868,CUS001868,45.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001869,CUS001869,22.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001870,CUS001870,29.52,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001871,CUS001871,49.32,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001872,CUS001872,31.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001873,CUS001873,23.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001874,CUS001874,15.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001875,CUS001875,36.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001876,CUS001876,12.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001877,CUS001877,34.08,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001878,CUS001878,46.37,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001879,CUS001879,15.49,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001880,CUS001880,21.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001881,CUS001881,25.35,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001882,CUS001882,33.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001883,CUS001883,20.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001884,CUS001884,36.17,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001885,CUS001885,39.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001886,CUS001886,53.34,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001887,CUS001887,49.07,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001888,CUS001888,22.51,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001889,CUS001889,26.1,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001890,CUS001890,55.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001891,CUS001891,15.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001892,CUS001892,20.92,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001893,CUS001893,15.9,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001894,CUS001894,41.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001895,CUS001895,56.05,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001896,CUS001896,30.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001897,CUS001897,5.57,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001898,CUS001898,18.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001899,CUS001899,14.79,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001900,CUS001900,14.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001901,CUS001901,23.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001902,CUS001902,45.32,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001903,CUS001903,39.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001904,CUS001904,34.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001905,CUS001905,37.89,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001906,CUS001906,37.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001907,CUS001907,42.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001908,CUS001908,38.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001909,CUS001909,37.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001910,CUS001910,32.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001911,CUS001911,42.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001912,CUS001912,28.9,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001913,CUS001913,46.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001914,CUS001914,26.49,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001915,CUS001915,26.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001916,CUS001916,31.27,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001917,CUS001917,50.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001918,CUS001918,36.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001919,CUS001919,46.79,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001920,CUS001920,12.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001921,CUS001921,28.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK001922,CUS001922,13.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
